id_custo,id_chamado,custo,hora_da_ingestao
22936,17619,0.54778588,2025-11-25T18:28:00.190Z
22937,12492,0.54788444,2025-11-25T18:28:00.190Z
22938,4282,0.54797302,2025-11-25T18:28:00.190Z
22939,29161,0.54813634,2025-11-25T18:28:00.190Z
22940,17867,0.54816537,2025-11-25T18:28:00.190Z
22941,718,0.54829901,2025-11-25T18:28:00.190Z
22942,1972,0.54837240,2025-11-25T18:28:00.190Z
22943,1502,0.54889855,2025-11-25T18:28:00.190Z
22944,24260,0.54898178,2025-11-25T18:28:00.190Z
22945,16803,0.54923286,2025-11-25T18:28:00.190Z
22946,18029,0.54940740,2025-11-25T18:28:00.190Z
22947,21675,0.54978012,2025-11-25T18:28:00.190Z
22948,27527,0.54986429,2025-11-25T18:28:00.190Z
22949,8101,0.54986465,2025-11-25T18:28:00.190Z
22950,12849,0.55013584,2025-11-25T18:28:00.190Z
22951,17251,0.55024950,2025-11-25T18:28:00.190Z
22952,17727,0.55052986,2025-11-25T18:28:00.190Z
22953,16488,0.55066907,2025-11-25T18:28:00.190Z
22954,2779,0.55098853,2025-11-25T18:28:00.190Z
22955,3671,0.55101128,2025-11-25T18:28:00.190Z
22956,15338,0.55115584,2025-11-25T18:28:00.190Z
22957,11790,0.55166571,2025-11-25T18:28:00.190Z
22958,23865,0.55169556,2025-11-25T18:28:00.190Z
22959,28603,0.55221431,2025-11-25T18:28:00.190Z
22960,16963,0.55247076,2025-11-25T18:28:00.190Z
22961,3268,0.55268970,2025-11-25T18:28:00.190Z
22962,3488,0.55275718,2025-11-25T18:28:00.190Z
22963,28266,0.55275966,2025-11-25T18:28:00.190Z
22964,21376,0.55297025,2025-11-25T18:28:00.190Z
22965,19749,0.55319873,2025-11-25T18:28:00.190Z
22966,24276,0.55335886,2025-11-25T18:28:00.190Z
22967,26691,0.55336817,2025-11-25T18:28:00.190Z
22968,28288,0.55347131,2025-11-25T18:28:00.190Z
22969,14870,0.55349007,2025-11-25T18:28:00.190Z
22970,18526,0.55363293,2025-11-25T18:28:00.190Z
22971,3995,0.55364654,2025-11-25T18:28:00.190Z
22972,16285,0.55375761,2025-11-25T18:28:00.190Z
22973,7110,0.55399620,2025-11-25T18:28:00.190Z
22974,15162,0.55409745,2025-11-25T18:28:00.190Z
22975,27265,0.55449822,2025-11-25T18:28:00.190Z
22976,19388,0.55459591,2025-11-25T18:28:00.190Z
22977,27692,0.55488605,2025-11-25T18:28:00.190Z
22978,9792,0.55494980,2025-11-25T18:28:00.190Z
22979,22179,0.55501631,2025-11-25T18:28:00.190Z
22980,19419,0.55520311,2025-11-25T18:28:00.190Z
22981,25231,0.55525904,2025-11-25T18:28:00.190Z
22982,3007,0.55566655,2025-11-25T18:28:00.190Z
22983,15440,0.55572740,2025-11-25T18:28:00.190Z
22984,12638,0.55584741,2025-11-25T18:28:00.190Z
22985,9914,0.55592574,2025-11-25T18:28:00.190Z
22986,20060,0.55620161,2025-11-25T18:28:00.190Z
22987,5278,0.55627386,2025-11-25T18:28:00.190Z
22988,13875,0.55630720,2025-11-25T18:28:00.190Z
22989,4426,0.55646853,2025-11-25T18:28:00.190Z
22990,9237,0.55669257,2025-11-25T18:28:00.190Z
22991,12129,0.55682050,2025-11-25T18:28:00.190Z
22992,24491,0.55704188,2025-11-25T18:28:00.190Z
22993,11342,0.55715862,2025-11-25T18:28:00.190Z
22994,21869,0.55733034,2025-11-25T18:28:00.190Z
22995,13829,0.55737612,2025-11-25T18:28:00.190Z
22996,14210,0.55766864,2025-11-25T18:28:00.190Z
22997,29714,0.55785993,2025-11-25T18:28:00.190Z
22998,19329,0.55822636,2025-11-25T18:28:00.190Z
22999,3133,0.55834650,2025-11-25T18:28:00.190Z
23000,26124,0.55842267,2025-11-25T18:28:00.190Z
23001,13209,0.55873797,2025-11-25T18:28:00.190Z
23002,16591,0.55899051,2025-11-25T18:28:00.190Z
23003,6534,0.55924100,2025-11-25T18:28:00.190Z
23004,12350,0.55929303,2025-11-25T18:28:00.190Z
23005,16379,0.55935357,2025-11-25T18:28:00.190Z
23006,5595,0.55955501,2025-11-25T18:28:00.190Z
23007,283,0.55963921,2025-11-25T18:28:00.190Z
23008,27832,0.55966619,2025-11-25T18:28:00.190Z
23009,26549,0.55967235,2025-11-25T18:28:00.190Z
23010,25820,0.55978779,2025-11-25T18:28:00.190Z
23011,19726,0.56006744,2025-11-25T18:28:00.190Z
23012,24111,0.56011642,2025-11-25T18:28:00.190Z
23013,25775,0.56022510,2025-11-25T18:28:00.190Z
23014,18251,0.56036375,2025-11-25T18:28:00.190Z
23015,2712,0.56084462,2025-11-25T18:28:00.190Z
23016,29688,0.56111989,2025-11-25T18:28:00.190Z
23017,553,0.56119813,2025-11-25T18:28:00.190Z
23018,6465,0.56132197,2025-11-25T18:28:00.190Z
23019,27040,0.56158946,2025-11-25T18:28:00.190Z
23020,5608,0.56159223,2025-11-25T18:28:00.190Z
23021,24642,0.56163880,2025-11-25T18:28:00.190Z
23022,20811,0.56188847,2025-11-25T18:28:00.190Z
23023,17763,0.56199498,2025-11-25T18:28:00.190Z
23024,19591,0.56204625,2025-11-25T18:28:00.190Z
23025,17011,0.56205422,2025-11-25T18:28:00.190Z
23026,17633,0.56206255,2025-11-25T18:28:00.190Z
23027,14867,0.56217174,2025-11-25T18:28:00.190Z
23028,28411,0.56231102,2025-11-25T18:28:00.190Z
23029,18621,0.56263359,2025-11-25T18:28:00.190Z
23030,20731,0.56297533,2025-11-25T18:28:00.190Z
23031,28276,0.56334183,2025-11-25T18:28:00.190Z
23032,19442,0.56337210,2025-11-25T18:28:00.190Z
23033,5323,0.56355547,2025-11-25T18:28:00.190Z
23034,4801,0.56377891,2025-11-25T18:28:00.190Z
23035,13911,0.56394054,2025-11-25T18:28:00.190Z
23036,4333,0.56448672,2025-11-25T18:28:00.190Z
23037,12561,0.56449710,2025-11-25T18:28:00.190Z
23038,21346,0.56462674,2025-11-25T18:28:00.190Z
23039,24027,0.56462687,2025-11-25T18:28:00.190Z
23040,7411,0.56492099,2025-11-25T18:28:00.190Z
23041,8046,0.56505904,2025-11-25T18:28:00.190Z
23042,3198,0.56511591,2025-11-25T18:28:00.190Z
23043,4023,0.56540907,2025-11-25T18:28:00.190Z
23044,29404,0.56589810,2025-11-25T18:28:00.190Z
23045,23738,0.56629515,2025-11-25T18:28:00.190Z
23046,28683,0.56653848,2025-11-25T18:28:00.190Z
23047,29094,0.56656475,2025-11-25T18:28:00.190Z
23048,19424,0.56663928,2025-11-25T18:28:00.190Z
23049,13751,0.56684193,2025-11-25T18:28:00.190Z
23050,29486,0.56717237,2025-11-25T18:28:00.190Z
23051,13299,0.56754564,2025-11-25T18:28:00.190Z
23052,23685,0.56757125,2025-11-25T18:28:00.190Z
23053,748,0.56763165,2025-11-25T18:28:00.190Z
23054,8935,0.56767087,2025-11-25T18:28:00.190Z
23055,20115,0.56771056,2025-11-25T18:28:00.190Z
23056,2472,0.56781927,2025-11-25T18:28:00.190Z
23057,29864,0.56810274,2025-11-25T18:28:00.190Z
23058,28478,0.56823049,2025-11-25T18:28:00.190Z
23059,21803,0.56866157,2025-11-25T18:28:00.190Z
23060,9832,0.56894473,2025-11-25T18:28:00.190Z
23061,13197,0.56897345,2025-11-25T18:28:00.190Z
23062,14289,0.56902262,2025-11-25T18:28:00.190Z
23063,16719,0.56902520,2025-11-25T18:28:00.190Z
23064,18044,0.56916873,2025-11-25T18:28:00.190Z
23065,22890,0.56920808,2025-11-25T18:28:00.190Z
23066,21229,0.56959861,2025-11-25T18:28:00.190Z
23067,20632,0.56965728,2025-11-25T18:28:00.190Z
23068,20745,0.56966718,2025-11-25T18:28:00.190Z
23069,7119,0.56985995,2025-11-25T18:28:00.190Z
23070,19226,0.57014893,2025-11-25T18:28:00.190Z
23071,22812,0.57043898,2025-11-25T18:28:00.190Z
23072,7921,0.57070430,2025-11-25T18:28:00.190Z
23073,24154,0.57070948,2025-11-25T18:28:00.190Z
23074,21701,0.57078435,2025-11-25T18:28:00.190Z
23075,16215,0.57127242,2025-11-25T18:28:00.190Z
23076,7342,0.57145106,2025-11-25T18:28:00.190Z
23077,26506,0.57163269,2025-11-25T18:28:00.190Z
23078,1462,0.57167495,2025-11-25T18:28:00.190Z
23079,21450,0.57173674,2025-11-25T18:28:00.190Z
23080,29127,0.57174137,2025-11-25T18:28:00.190Z
23081,28861,0.57192389,2025-11-25T18:28:00.190Z
23082,25966,0.57192816,2025-11-25T18:28:00.190Z
23083,12110,0.57215569,2025-11-25T18:28:00.190Z
23084,24704,0.57215621,2025-11-25T18:28:00.190Z
23085,14153,0.57246015,2025-11-25T18:28:00.190Z
23086,4154,0.57248230,2025-11-25T18:28:00.190Z
23087,7236,0.57263299,2025-11-25T18:28:00.190Z
23088,8885,0.57294230,2025-11-25T18:28:00.190Z
23089,5760,0.57306593,2025-11-25T18:28:00.190Z
23090,23579,0.57312090,2025-11-25T18:28:00.190Z
23091,10311,0.57379816,2025-11-25T18:28:00.190Z
23092,10312,0.57381689,2025-11-25T18:28:00.190Z
23093,13489,0.57381938,2025-11-25T18:28:00.190Z
23094,21629,0.57395691,2025-11-25T18:28:00.190Z
23095,19544,0.57421678,2025-11-25T18:28:00.190Z
23096,15187,0.57435693,2025-11-25T18:28:00.190Z
23097,11361,0.57477096,2025-11-25T18:28:00.190Z
23098,2373,0.57494007,2025-11-25T18:28:00.190Z
23099,8263,0.57527057,2025-11-25T18:28:00.190Z
23100,3202,0.57532846,2025-11-25T18:28:00.190Z
23101,17016,0.57572772,2025-11-25T18:28:00.190Z
23102,2703,0.57581635,2025-11-25T18:28:00.190Z
23103,14403,0.57581735,2025-11-25T18:28:00.190Z
23104,22439,0.57582855,2025-11-25T18:28:00.190Z
23105,24273,0.57644557,2025-11-25T18:28:00.190Z
23106,24650,0.57659958,2025-11-25T18:28:00.190Z
23107,6932,0.57679265,2025-11-25T18:28:00.190Z
23108,26886,0.57685481,2025-11-25T18:28:00.190Z
23109,15703,0.57690666,2025-11-25T18:28:00.190Z
23110,20612,0.57706097,2025-11-25T18:28:00.190Z
23111,7024,0.57716011,2025-11-25T18:28:00.190Z
23112,21122,0.57725026,2025-11-25T18:28:00.190Z
23113,24499,0.57736525,2025-11-25T18:28:00.190Z
23114,20053,0.57758045,2025-11-25T18:28:00.190Z
23115,10081,0.57758303,2025-11-25T18:28:00.190Z
23116,2128,0.57808105,2025-11-25T18:28:00.190Z
23117,26121,0.57808794,2025-11-25T18:28:00.190Z
23118,22012,0.57820094,2025-11-25T18:28:00.190Z
23119,561,0.57828515,2025-11-25T18:28:00.190Z
23120,1866,0.57882205,2025-11-25T18:28:00.190Z
23121,17599,0.57898052,2025-11-25T18:28:00.190Z
23122,20910,0.57907847,2025-11-25T18:28:00.190Z
23123,3702,0.57926758,2025-11-25T18:28:00.190Z
23124,5180,0.57936540,2025-11-25T18:28:00.190Z
23125,7050,0.57982300,2025-11-25T18:28:00.190Z
23126,1556,0.57984221,2025-11-25T18:28:00.190Z
23127,9268,0.58037863,2025-11-25T18:28:00.190Z
23128,23981,0.58039562,2025-11-25T18:28:00.190Z
23129,7949,0.58046045,2025-11-25T18:28:00.190Z
23130,5281,0.58068271,2025-11-25T18:28:00.190Z
23131,1481,0.58075499,2025-11-25T18:28:00.190Z
23132,29219,0.58076487,2025-11-25T18:28:00.190Z
23133,26434,0.58096534,2025-11-25T18:28:00.190Z
23134,28310,0.58113717,2025-11-25T18:28:00.190Z
23135,13248,0.58123300,2025-11-25T18:28:00.190Z
23136,14789,0.58125169,2025-11-25T18:28:00.190Z
23137,12885,0.58125601,2025-11-25T18:28:00.190Z
23138,23129,0.58132920,2025-11-25T18:28:00.190Z
23139,24037,0.58161666,2025-11-25T18:28:00.190Z
23140,22040,0.58167190,2025-11-25T18:28:00.190Z
23141,5164,0.58173880,2025-11-25T18:28:00.190Z
23142,21008,0.58185682,2025-11-25T18:28:00.190Z
23143,6373,0.58200376,2025-11-25T18:28:00.190Z
23144,21209,0.58208660,2025-11-25T18:28:00.190Z
23145,19525,0.58211230,2025-11-25T18:28:00.190Z
23146,21108,0.58217045,2025-11-25T18:28:00.190Z
23147,16321,0.58237102,2025-11-25T18:28:00.190Z
23148,1976,0.58238245,2025-11-25T18:28:00.190Z
23149,26456,0.58238848,2025-11-25T18:28:00.190Z
23150,7028,0.58253947,2025-11-25T18:28:00.190Z
23151,19120,0.58272315,2025-11-25T18:28:00.190Z
23152,27457,0.58288008,2025-11-25T18:28:00.190Z
23153,5955,0.58293072,2025-11-25T18:28:00.190Z
23154,1629,0.58298619,2025-11-25T18:28:00.190Z
23155,12028,0.58303126,2025-11-25T18:28:00.190Z
23156,26503,0.58329389,2025-11-25T18:28:00.190Z
23157,5159,0.58338042,2025-11-25T18:28:00.190Z
23158,3362,0.58340249,2025-11-25T18:28:00.190Z
23159,10259,0.58416855,2025-11-25T18:28:00.190Z
23160,12530,0.58429935,2025-11-25T18:28:00.190Z
23161,29718,0.58432927,2025-11-25T18:28:00.190Z
23162,21173,0.58435261,2025-11-25T18:28:00.190Z
23163,25641,0.58436606,2025-11-25T18:28:00.190Z
23164,19228,0.58443804,2025-11-25T18:28:00.190Z
23165,2133,0.58455866,2025-11-25T18:28:00.190Z
23166,11874,0.58489928,2025-11-25T18:28:00.190Z
23167,1305,0.58515769,2025-11-25T18:28:00.190Z
23168,8876,0.58516489,2025-11-25T18:28:00.190Z
23169,6734,0.58522639,2025-11-25T18:28:00.190Z
23170,23857,0.58540719,2025-11-25T18:28:00.190Z
23171,12751,0.58542923,2025-11-25T18:28:00.190Z
23172,13291,0.58544691,2025-11-25T18:28:00.190Z
23173,12574,0.58550962,2025-11-25T18:28:00.190Z
23174,14158,0.58559454,2025-11-25T18:28:00.190Z
23175,428,0.58564430,2025-11-25T18:28:00.190Z
23176,22440,0.58564463,2025-11-25T18:28:00.190Z
23177,14304,0.58576403,2025-11-25T18:28:00.190Z
23178,20354,0.58586846,2025-11-25T18:28:00.190Z
23179,17700,0.58588128,2025-11-25T18:28:00.190Z
23180,20530,0.58627292,2025-11-25T18:28:00.190Z
23181,12708,0.58659881,2025-11-25T18:28:00.190Z
23182,21670,0.58667778,2025-11-25T18:28:00.190Z
23183,7935,0.58675581,2025-11-25T18:28:00.190Z
23184,5168,0.58680815,2025-11-25T18:28:00.190Z
23185,5085,0.58682865,2025-11-25T18:28:00.190Z
23186,16096,0.58684524,2025-11-25T18:28:00.190Z
23187,21813,0.58695550,2025-11-25T18:28:00.190Z
23188,9270,0.58734431,2025-11-25T18:28:00.190Z
23189,23658,0.58765957,2025-11-25T18:28:00.190Z
23190,10438,0.58773272,2025-11-25T18:28:00.190Z
23191,24101,0.58782220,2025-11-25T18:28:00.190Z
23192,15843,0.58784326,2025-11-25T18:28:00.190Z
23193,23121,0.58795374,2025-11-25T18:28:00.190Z
23194,10826,0.58820750,2025-11-25T18:28:00.190Z
23195,13426,0.58823706,2025-11-25T18:28:00.190Z
23196,21297,0.58826857,2025-11-25T18:28:00.190Z
23197,23956,0.58858929,2025-11-25T18:28:00.190Z
23198,22118,0.58859965,2025-11-25T18:28:00.190Z
23199,1883,0.58873141,2025-11-25T18:28:00.190Z
23200,23167,0.58884496,2025-11-25T18:28:00.190Z
23201,3514,0.58905358,2025-11-25T18:28:00.190Z
23202,2572,0.58914872,2025-11-25T18:28:00.190Z
23203,21868,0.58918657,2025-11-25T18:28:00.190Z
23204,26244,0.58925222,2025-11-25T18:28:00.190Z
23205,8493,0.58932902,2025-11-25T18:28:00.190Z
23206,4837,0.58934831,2025-11-25T18:28:00.190Z
23207,16646,0.58936720,2025-11-25T18:28:00.190Z
23208,418,0.58977510,2025-11-25T18:28:00.190Z
23209,11800,0.58984354,2025-11-25T18:28:00.190Z
23210,9764,0.58986797,2025-11-25T18:28:00.190Z
23211,16870,0.59053232,2025-11-25T18:28:00.190Z
23212,28010,0.59060195,2025-11-25T18:28:00.190Z
23213,22840,0.59068225,2025-11-25T18:28:00.190Z
23214,17665,0.59069110,2025-11-25T18:28:00.190Z
23215,5363,0.59143183,2025-11-25T18:28:00.190Z
23216,17904,0.59151740,2025-11-25T18:28:00.190Z
23217,20939,0.59151956,2025-11-25T18:28:00.190Z
23218,6810,0.59186918,2025-11-25T18:28:00.190Z
23219,25766,0.59210940,2025-11-25T18:28:00.190Z
23220,21609,0.59229800,2025-11-25T18:28:00.190Z
23221,18677,0.59242266,2025-11-25T18:28:00.190Z
23222,20130,0.59245351,2025-11-25T18:28:00.190Z
23223,14161,0.59245530,2025-11-25T18:28:00.190Z
23224,17200,0.59249886,2025-11-25T18:28:00.190Z
23225,2131,0.59260991,2025-11-25T18:28:00.190Z
23226,10045,0.59266248,2025-11-25T18:28:00.190Z
23227,24619,0.59267789,2025-11-25T18:28:00.190Z
23228,1333,0.59277936,2025-11-25T18:28:00.190Z
23229,25005,0.59279799,2025-11-25T18:28:00.190Z
23230,12742,0.59285949,2025-11-25T18:28:00.190Z
23231,17084,0.59313460,2025-11-25T18:28:00.190Z
23232,25240,0.59340060,2025-11-25T18:28:00.190Z
23233,12765,0.59364514,2025-11-25T18:28:00.190Z
23234,15188,0.59368584,2025-11-25T18:28:00.190Z
23235,27570,0.59384241,2025-11-25T18:28:00.190Z
23236,2948,0.59410511,2025-11-25T18:28:00.190Z
23237,4545,0.59484258,2025-11-25T18:28:00.190Z
23238,10409,0.59488438,2025-11-25T18:28:00.190Z
23239,9078,0.59521126,2025-11-25T18:28:00.190Z
23240,29181,0.59527368,2025-11-25T18:28:00.190Z
23241,27980,0.59538289,2025-11-25T18:28:00.190Z
23242,8615,0.59539891,2025-11-25T18:28:00.190Z
23243,12169,0.59555762,2025-11-25T18:28:00.190Z
23244,9647,0.59563722,2025-11-25T18:28:00.190Z
23245,16077,0.59565888,2025-11-25T18:28:00.190Z
23246,26779,0.59577576,2025-11-25T18:28:00.190Z
23247,8264,0.59597120,2025-11-25T18:28:00.190Z
23248,5334,0.59617085,2025-11-25T18:28:00.190Z
23249,18614,0.59659385,2025-11-25T18:28:00.190Z
23250,8150,0.59689150,2025-11-25T18:28:00.190Z
23251,402,0.59691293,2025-11-25T18:28:00.190Z
23252,3659,0.59710728,2025-11-25T18:28:00.190Z
23253,6522,0.59711924,2025-11-25T18:28:00.190Z
23254,3149,0.59720529,2025-11-25T18:28:00.190Z
23255,26078,0.59740079,2025-11-25T18:28:00.190Z
23256,12259,0.59753696,2025-11-25T18:28:00.190Z
23257,22948,0.59795703,2025-11-25T18:28:00.190Z
23258,18643,0.59827033,2025-11-25T18:28:00.190Z
23259,4313,0.59836524,2025-11-25T18:28:00.190Z
23260,3058,0.59859879,2025-11-25T18:28:00.190Z
23261,20895,0.59878838,2025-11-25T18:28:00.190Z
23262,29813,0.59881209,2025-11-25T18:28:00.190Z
23263,22193,0.59881519,2025-11-25T18:28:00.190Z
23264,12980,0.59887267,2025-11-25T18:28:00.190Z
23265,22706,0.59898840,2025-11-25T18:28:00.190Z
23266,8125,0.59913403,2025-11-25T18:28:00.190Z
23267,5010,0.59960984,2025-11-25T18:28:00.190Z
23268,13620,0.59966610,2025-11-25T18:28:00.190Z
23269,2416,0.59973505,2025-11-25T18:28:00.190Z
23270,7447,0.59990073,2025-11-25T18:28:00.190Z
23271,5944,0.60040952,2025-11-25T18:28:00.190Z
23272,16176,0.60052667,2025-11-25T18:28:00.190Z
23273,461,0.60053310,2025-11-25T18:28:00.190Z
23274,25662,0.60057866,2025-11-25T18:28:00.190Z
23275,22277,0.60059754,2025-11-25T18:28:00.190Z
23276,11515,0.60059817,2025-11-25T18:28:00.190Z
23277,5079,0.60095656,2025-11-25T18:28:00.190Z
23278,5223,0.60103152,2025-11-25T18:28:00.190Z
23279,10483,0.60105734,2025-11-25T18:28:00.190Z
23280,12954,0.60137366,2025-11-25T18:28:00.190Z
23281,26227,0.60140856,2025-11-25T18:28:00.190Z
23282,18208,0.60165192,2025-11-25T18:28:00.190Z
23283,10185,0.60178245,2025-11-25T18:28:00.190Z
23284,28836,0.60196458,2025-11-25T18:28:00.190Z
23285,12141,0.60204917,2025-11-25T18:28:00.190Z
23286,1771,0.60256553,2025-11-25T18:28:00.190Z
23287,13765,0.60260262,2025-11-25T18:28:00.190Z
23288,5982,0.60261903,2025-11-25T18:28:00.190Z
23289,26060,0.60278039,2025-11-25T18:28:00.190Z
23290,1907,0.60286060,2025-11-25T18:28:00.190Z
23291,949,0.60298790,2025-11-25T18:28:00.190Z
23292,13773,0.60299101,2025-11-25T18:28:00.190Z
23293,21928,0.60325664,2025-11-25T18:28:00.190Z
23294,29908,0.60353566,2025-11-25T18:28:00.190Z
23295,7536,0.60371810,2025-11-25T18:28:00.190Z
23296,18193,0.60383341,2025-11-25T18:28:00.190Z
23297,4953,0.60386316,2025-11-25T18:28:00.190Z
23298,20902,0.60404250,2025-11-25T18:28:00.190Z
23299,8706,0.60407680,2025-11-25T18:28:00.190Z
23300,4844,0.60434520,2025-11-25T18:28:00.190Z
23301,11554,0.60482425,2025-11-25T18:28:00.190Z
23302,21539,0.60622866,2025-11-25T18:28:00.190Z
23303,5215,0.60629967,2025-11-25T18:28:00.190Z
23304,12030,0.60637809,2025-11-25T18:28:00.190Z
23305,27470,0.60648070,2025-11-25T18:28:00.190Z
23306,24968,0.60656749,2025-11-25T18:28:00.190Z
23307,9360,0.60665961,2025-11-25T18:28:00.190Z
23308,24269,0.60670971,2025-11-25T18:28:00.190Z
23309,14834,0.60678655,2025-11-25T18:28:00.190Z
23310,2120,0.60689023,2025-11-25T18:28:00.190Z
23311,25009,0.60697693,2025-11-25T18:28:00.190Z
23312,3708,0.60706258,2025-11-25T18:28:00.190Z
23313,23522,0.60719659,2025-11-25T18:28:00.190Z
23314,27090,0.60731494,2025-11-25T18:28:00.190Z
23315,11848,0.60781369,2025-11-25T18:28:00.190Z
23316,16842,0.60781814,2025-11-25T18:28:00.190Z
23317,29480,0.60783976,2025-11-25T18:28:00.190Z
23318,24782,0.60797001,2025-11-25T18:28:00.190Z
23319,25020,0.60822094,2025-11-25T18:28:00.190Z
23320,26377,0.60830146,2025-11-25T18:28:00.190Z
23321,19580,0.60835938,2025-11-25T18:28:00.190Z
23322,2016,0.60838474,2025-11-25T18:28:00.190Z
23323,16769,0.60849587,2025-11-25T18:28:00.190Z
23324,9215,0.60879070,2025-11-25T18:28:00.190Z
23325,23282,0.60891606,2025-11-25T18:28:00.190Z
23326,24308,0.60899825,2025-11-25T18:28:00.190Z
23327,19252,0.60901413,2025-11-25T18:28:00.190Z
23328,3399,0.60933056,2025-11-25T18:28:00.190Z
23329,20702,0.60937269,2025-11-25T18:28:00.190Z
23330,17762,0.60967429,2025-11-25T18:28:00.190Z
23331,26675,0.60969133,2025-11-25T18:28:00.190Z
23332,17584,0.60974743,2025-11-25T18:28:00.190Z
23333,29770,0.60976426,2025-11-25T18:28:00.190Z
23334,5493,0.60983565,2025-11-25T18:28:00.190Z
23335,8653,0.60989688,2025-11-25T18:28:00.190Z
23336,9034,0.61007044,2025-11-25T18:28:00.190Z
23337,15868,0.61029783,2025-11-25T18:28:00.190Z
23338,8740,0.61042471,2025-11-25T18:28:00.190Z
23339,10498,0.61048225,2025-11-25T18:28:00.190Z
23340,29124,0.61071985,2025-11-25T18:28:00.190Z
23341,17790,0.61094451,2025-11-25T18:28:00.190Z
23342,6416,0.61095108,2025-11-25T18:28:00.190Z
23343,18741,0.61096029,2025-11-25T18:28:00.190Z
23344,13552,0.61110877,2025-11-25T18:28:00.190Z
23345,28610,0.61116836,2025-11-25T18:28:00.190Z
23346,21192,0.61182104,2025-11-25T18:28:00.190Z
23347,4609,0.61186042,2025-11-25T18:28:00.190Z
23348,15465,0.61200038,2025-11-25T18:28:00.190Z
23349,9653,0.61208109,2025-11-25T18:28:00.190Z
23350,21524,0.61214772,2025-11-25T18:28:00.190Z
23351,2406,0.61242355,2025-11-25T18:28:00.190Z
23352,9106,0.61309175,2025-11-25T18:28:00.190Z
23353,6084,0.61322792,2025-11-25T18:28:00.190Z
23354,2308,0.61330946,2025-11-25T18:28:00.190Z
23355,140,0.61332334,2025-11-25T18:28:00.190Z
23356,19272,0.61382626,2025-11-25T18:28:00.190Z
23357,17156,0.61415318,2025-11-25T18:28:00.190Z
23358,3734,0.61419814,2025-11-25T18:28:00.190Z
23359,12797,0.61427528,2025-11-25T18:28:00.190Z
23360,28129,0.61469517,2025-11-25T18:28:00.190Z
23361,11802,0.61490719,2025-11-25T18:28:00.190Z
23362,26605,0.61491475,2025-11-25T18:28:00.190Z
23363,24705,0.61492433,2025-11-25T18:28:00.190Z
23364,7955,0.61547543,2025-11-25T18:28:00.190Z
23365,4524,0.61550498,2025-11-25T18:28:00.190Z
23366,29614,0.61555235,2025-11-25T18:28:00.190Z
23367,2144,0.61587459,2025-11-25T18:28:00.190Z
23368,29003,0.61593602,2025-11-25T18:28:00.190Z
23369,22228,0.61604320,2025-11-25T18:28:00.190Z
23370,19380,0.61630678,2025-11-25T18:28:00.190Z
23371,15550,0.61651173,2025-11-25T18:28:00.190Z
23372,18433,0.61651598,2025-11-25T18:28:00.190Z
23373,24130,0.61655293,2025-11-25T18:28:00.190Z
23374,21816,0.61691906,2025-11-25T18:28:00.190Z
23375,15675,0.61726601,2025-11-25T18:28:00.190Z
23376,15700,0.61752605,2025-11-25T18:28:00.190Z
23377,9349,0.61752969,2025-11-25T18:28:00.190Z
23378,1400,0.61804710,2025-11-25T18:28:00.190Z
23379,22215,0.61804827,2025-11-25T18:28:00.190Z
23380,17982,0.61822303,2025-11-25T18:28:00.190Z
23381,109,0.61833429,2025-11-25T18:28:00.190Z
23382,10453,0.61852757,2025-11-25T18:28:00.190Z
23383,13925,0.61897410,2025-11-25T18:28:00.190Z
23384,3517,0.61902551,2025-11-25T18:28:00.190Z
23385,14344,0.61972639,2025-11-25T18:28:00.190Z
23386,8472,0.61982920,2025-11-25T18:28:00.190Z
23387,13987,0.61986473,2025-11-25T18:28:00.190Z
23388,24682,0.62032100,2025-11-25T18:28:00.190Z
23389,23176,0.62049015,2025-11-25T18:28:00.190Z
23390,11829,0.62062936,2025-11-25T18:28:00.190Z
23391,2080,0.62067064,2025-11-25T18:28:00.190Z
23392,1623,0.62077363,2025-11-25T18:28:00.190Z
23393,15119,0.62089567,2025-11-25T18:28:00.190Z
23394,2937,0.62095297,2025-11-25T18:28:00.190Z
23395,24291,0.62097448,2025-11-25T18:28:00.190Z
23396,214,0.62119640,2025-11-25T18:28:00.190Z
23397,16516,0.62123356,2025-11-25T18:28:00.190Z
23398,17087,0.62132729,2025-11-25T18:28:00.190Z
23399,4149,0.62140567,2025-11-25T18:28:00.190Z
23400,1909,0.62183033,2025-11-25T18:28:00.190Z
23401,12538,0.62191823,2025-11-25T18:28:00.190Z
23402,12767,0.62221689,2025-11-25T18:28:00.190Z
23403,20968,0.62230377,2025-11-25T18:28:00.190Z
23404,16950,0.62250922,2025-11-25T18:28:00.190Z
23405,29479,0.62251974,2025-11-25T18:28:00.190Z
23406,4042,0.62281666,2025-11-25T18:28:00.190Z
23407,11786,0.62283484,2025-11-25T18:28:00.190Z
23408,23556,0.62289188,2025-11-25T18:28:00.190Z
23409,26407,0.62296806,2025-11-25T18:28:00.190Z
23410,7397,0.62306283,2025-11-25T18:28:00.190Z
23411,16785,0.62312208,2025-11-25T18:28:00.190Z
23412,7360,0.62316517,2025-11-25T18:28:00.190Z
23413,18981,0.62320425,2025-11-25T18:28:00.190Z
23414,18797,0.62340093,2025-11-25T18:28:00.190Z
23415,27830,0.62344518,2025-11-25T18:28:00.190Z
23416,1035,0.62360270,2025-11-25T18:28:00.190Z
23417,6655,0.62364646,2025-11-25T18:28:00.190Z
