id_pesquisa,id_chamado,nota_atendimento,hora_da_ingestao
26508,25019,3,2025-11-25T18:28:03.039Z
26509,25020,4,2025-11-25T18:28:03.039Z
26510,25021,3,2025-11-25T18:28:03.039Z
26511,25022,4,2025-11-25T18:28:03.039Z
26512,25023,2,2025-11-25T18:28:03.039Z
26513,25024,2,2025-11-25T18:28:03.039Z
26514,25025,3,2025-11-25T18:28:03.039Z
26515,25026,4,2025-11-25T18:28:03.039Z
26516,25027,5,2025-11-25T18:28:03.039Z
26518,25028,4,2025-11-25T18:28:03.039Z
26519,25029,2,2025-11-25T18:28:03.039Z
26520,25030,3,2025-11-25T18:28:03.039Z
26521,25031,4,2025-11-25T18:28:03.039Z
26522,25032,3,2025-11-25T18:28:03.039Z
26523,25033,3,2025-11-25T18:28:03.039Z
26524,25034,2,2025-11-25T18:28:03.039Z
26525,25035,3,2025-11-25T18:28:03.039Z
26526,25036,2,2025-11-25T18:28:03.039Z
26528,25037,4,2025-11-25T18:28:03.039Z
26529,25038,4,2025-11-25T18:28:03.039Z
26530,25039,3,2025-11-25T18:28:03.039Z
26531,25040,4,2025-11-25T18:28:03.039Z
26532,25041,3,2025-11-25T18:28:03.039Z
26533,25042,2,2025-11-25T18:28:03.039Z
26408,25043,,2025-11-25T18:28:03.039Z
26431,25044,,2025-11-25T18:28:03.039Z
26470,25045,,2025-11-25T18:28:03.039Z
26497,25046,,2025-11-25T18:28:03.039Z
26527,25047,,2025-11-25T18:28:03.039Z
26544,25057,2,2025-11-25T18:28:03.039Z
26545,25058,4,2025-11-25T18:28:03.039Z
26546,25059,4,2025-11-25T18:28:03.039Z
26547,25060,2,2025-11-25T18:28:03.039Z
26548,25061,5,2025-11-25T18:28:03.039Z
26549,25062,3,2025-11-25T18:28:03.039Z
26550,25063,2,2025-11-25T18:28:03.039Z
26552,25064,5,2025-11-25T18:28:03.039Z
26553,25065,4,2025-11-25T18:28:03.039Z
26554,25066,2,2025-11-25T18:28:03.039Z
26555,25067,2,2025-11-25T18:28:03.039Z
26556,25068,2,2025-11-25T18:28:03.039Z
26557,25069,3,2025-11-25T18:28:03.039Z
26558,25070,2,2025-11-25T18:28:03.039Z
26559,25071,2,2025-11-25T18:28:03.039Z
26560,25072,3,2025-11-25T18:28:03.039Z
26561,25073,3,2025-11-25T18:28:03.039Z
26562,25074,4,2025-11-25T18:28:03.039Z
26563,25075,2,2025-11-25T18:28:03.039Z
26564,25076,3,2025-11-25T18:28:03.039Z
26566,25077,3,2025-11-25T18:28:03.039Z
26567,25078,2,2025-11-25T18:28:03.039Z
26568,25079,3,2025-11-25T18:28:03.039Z
26569,25080,4,2025-11-25T18:28:03.039Z
26570,25081,2,2025-11-25T18:28:03.039Z
26571,25082,3,2025-11-25T18:28:03.039Z
26575,25083,3,2025-11-25T18:28:03.039Z
26576,25084,3,2025-11-25T18:28:03.039Z
26577,25085,3,2025-11-25T18:28:03.039Z
26578,25086,4,2025-11-25T18:28:03.039Z
26579,25087,4,2025-11-25T18:28:03.039Z
26580,25088,3,2025-11-25T18:28:03.039Z
26581,25089,4,2025-11-25T18:28:03.039Z
26582,25090,2,2025-11-25T18:28:03.039Z
26583,25091,2,2025-11-25T18:28:03.039Z
26585,25092,3,2025-11-25T18:28:03.039Z
26586,25093,2,2025-11-25T18:28:03.039Z
26587,25094,3,2025-11-25T18:28:03.039Z
26588,25095,2,2025-11-25T18:28:03.039Z
26589,25096,2,2025-11-25T18:28:03.039Z
26590,25097,5,2025-11-25T18:28:03.039Z
26591,25098,3,2025-11-25T18:28:03.039Z
26593,25099,3,2025-11-25T18:28:03.039Z
26594,25100,2,2025-11-25T18:28:03.039Z
26595,25101,3,2025-11-25T18:28:03.039Z
26596,25102,2,2025-11-25T18:28:03.039Z
26597,25103,2,2025-11-25T18:28:03.039Z
26598,25104,2,2025-11-25T18:28:03.039Z
26599,25105,3,2025-11-25T18:28:03.039Z
26601,25106,3,2025-11-25T18:28:03.039Z
26602,25107,3,2025-11-25T18:28:03.039Z
26603,25108,5,2025-11-25T18:28:03.039Z
26604,25109,2,2025-11-25T18:28:03.039Z
26605,25110,2,2025-11-25T18:28:03.039Z
26606,25111,4,2025-11-25T18:28:03.039Z
26607,25112,3,2025-11-25T18:28:03.039Z
26608,25113,3,2025-11-25T18:28:03.039Z
26610,25114,5,2025-11-25T18:28:03.039Z
26611,25115,4,2025-11-25T18:28:03.039Z
26612,25116,4,2025-11-25T18:28:03.039Z
26613,25117,3,2025-11-25T18:28:03.039Z
26614,25118,3,2025-11-25T18:28:03.039Z
26615,25119,2,2025-11-25T18:28:03.039Z
26616,25120,4,2025-11-25T18:28:03.039Z
26617,25121,3,2025-11-25T18:28:03.039Z
26618,25122,3,2025-11-25T18:28:03.039Z
26619,25123,4,2025-11-25T18:28:03.039Z
26620,25124,4,2025-11-25T18:28:03.039Z
26621,25125,3,2025-11-25T18:28:03.039Z
26622,25126,3,2025-11-25T18:28:03.039Z
26623,25127,2,2025-11-25T18:28:03.039Z
26624,25128,2,2025-11-25T18:28:03.039Z
26625,25129,4,2025-11-25T18:28:03.039Z
26626,25130,2,2025-11-25T18:28:03.039Z
26627,25131,2,2025-11-25T18:28:03.039Z
26628,25132,2,2025-11-25T18:28:03.039Z
26629,25133,3,2025-11-25T18:28:03.039Z
26630,25134,3,2025-11-25T18:28:03.039Z
26631,25135,4,2025-11-25T18:28:03.039Z
26632,25136,2,2025-11-25T18:28:03.039Z
26633,25137,2,2025-11-25T18:28:03.039Z
26634,25138,3,2025-11-25T18:28:03.039Z
26635,25139,3,2025-11-25T18:28:03.039Z
26636,25140,2,2025-11-25T18:28:03.039Z
26637,25141,3,2025-11-25T18:28:03.039Z
26638,25142,4,2025-11-25T18:28:03.039Z
26639,25143,4,2025-11-25T18:28:03.039Z
26640,25144,5,2025-11-25T18:28:03.039Z
26641,25145,3,2025-11-25T18:28:03.039Z
26642,25146,4,2025-11-25T18:28:03.039Z
26644,25147,2,2025-11-25T18:28:03.039Z
26646,25148,2,2025-11-25T18:28:03.039Z
26647,25149,3,2025-11-25T18:28:03.039Z
26648,25150,3,2025-11-25T18:28:03.039Z
26649,25151,4,2025-11-25T18:28:03.039Z
26650,25152,3,2025-11-25T18:28:03.039Z
26651,25153,3,2025-11-25T18:28:03.039Z
26652,25154,4,2025-11-25T18:28:03.039Z
26653,25155,3,2025-11-25T18:28:03.039Z
26654,25156,2,2025-11-25T18:28:03.039Z
26655,25157,2,2025-11-25T18:28:03.039Z
26656,25158,3,2025-11-25T18:28:03.039Z
26657,25159,4,2025-11-25T18:28:03.039Z
26658,25160,3,2025-11-25T18:28:03.039Z
26659,25161,4,2025-11-25T18:28:03.039Z
26660,25162,2,2025-11-25T18:28:03.039Z
26661,25163,3,2025-11-25T18:28:03.039Z
26662,25164,3,2025-11-25T18:28:03.039Z
26663,25165,4,2025-11-25T18:28:03.039Z
26664,25166,4,2025-11-25T18:28:03.039Z
26665,25167,2,2025-11-25T18:28:03.039Z
26666,25168,3,2025-11-25T18:28:03.039Z
26667,25169,3,2025-11-25T18:28:03.039Z
26668,25170,4,2025-11-25T18:28:03.039Z
26670,25171,5,2025-11-25T18:28:03.039Z
26671,25172,3,2025-11-25T18:28:03.039Z
26672,25173,3,2025-11-25T18:28:03.039Z
26673,25174,4,2025-11-25T18:28:03.039Z
26674,25175,3,2025-11-25T18:28:03.039Z
26675,25176,3,2025-11-25T18:28:03.039Z
26676,25177,2,2025-11-25T18:28:03.039Z
26677,25178,2,2025-11-25T18:28:03.039Z
26678,25179,3,2025-11-25T18:28:03.039Z
26679,25180,3,2025-11-25T18:28:03.039Z
26680,25181,2,2025-11-25T18:28:03.039Z
26682,25182,2,2025-11-25T18:28:03.039Z
26683,25183,4,2025-11-25T18:28:03.039Z
26684,25184,3,2025-11-25T18:28:03.039Z
26685,25185,3,2025-11-25T18:28:03.039Z
26687,25186,2,2025-11-25T18:28:03.039Z
26688,25187,4,2025-11-25T18:28:03.039Z
26689,25188,3,2025-11-25T18:28:03.039Z
26690,25189,2,2025-11-25T18:28:03.039Z
26535,25190,,2025-11-25T18:28:03.039Z
26572,25191,,2025-11-25T18:28:03.039Z
26573,25192,,2025-11-25T18:28:03.039Z
26592,25193,,2025-11-25T18:28:03.039Z
26681,25194,,2025-11-25T18:28:03.039Z
26698,25202,2,2025-11-25T18:28:03.039Z
26699,25203,2,2025-11-25T18:28:03.039Z
26700,25204,4,2025-11-25T18:28:03.039Z
26701,25205,5,2025-11-25T18:28:03.039Z
26702,25206,5,2025-11-25T18:28:03.039Z
26703,25207,5,2025-11-25T18:28:03.039Z
26704,25208,2,2025-11-25T18:28:03.039Z
26705,25209,3,2025-11-25T18:28:03.039Z
26706,25210,3,2025-11-25T18:28:03.039Z
26707,25211,3,2025-11-25T18:28:03.039Z
26708,25212,2,2025-11-25T18:28:03.039Z
26709,25213,3,2025-11-25T18:28:03.039Z
26710,25214,4,2025-11-25T18:28:03.039Z
26711,25215,3,2025-11-25T18:28:03.039Z
26712,25216,3,2025-11-25T18:28:03.039Z
26713,25217,2,2025-11-25T18:28:03.039Z
26714,25218,3,2025-11-25T18:28:03.039Z
26715,25219,4,2025-11-25T18:28:03.039Z
26716,25220,2,2025-11-25T18:28:03.039Z
26717,25221,2,2025-11-25T18:28:03.039Z
26718,25222,3,2025-11-25T18:28:03.039Z
26719,25223,4,2025-11-25T18:28:03.039Z
26720,25224,3,2025-11-25T18:28:03.039Z
26721,25225,5,2025-11-25T18:28:03.039Z
26722,25226,5,2025-11-25T18:28:03.039Z
26723,25227,4,2025-11-25T18:28:03.039Z
26724,25228,2,2025-11-25T18:28:03.039Z
26725,25229,3,2025-11-25T18:28:03.039Z
26726,25230,4,2025-11-25T18:28:03.039Z
26727,25231,3,2025-11-25T18:28:03.039Z
26728,25232,2,2025-11-25T18:28:03.039Z
26729,25233,2,2025-11-25T18:28:03.039Z
26731,25234,2,2025-11-25T18:28:03.039Z
26732,25235,4,2025-11-25T18:28:03.039Z
26733,25236,4,2025-11-25T18:28:03.039Z
26734,25237,5,2025-11-25T18:28:03.039Z
26735,25238,3,2025-11-25T18:28:03.039Z
26736,25239,3,2025-11-25T18:28:03.039Z
26737,25240,2,2025-11-25T18:28:03.039Z
26739,25241,4,2025-11-25T18:28:03.039Z
26740,25242,4,2025-11-25T18:28:03.039Z
26741,25243,3,2025-11-25T18:28:03.039Z
26742,25244,3,2025-11-25T18:28:03.039Z
26744,25245,4,2025-11-25T18:28:03.039Z
26745,25246,2,2025-11-25T18:28:03.039Z
26746,25247,3,2025-11-25T18:28:03.039Z
26747,25248,3,2025-11-25T18:28:03.039Z
26748,25249,4,2025-11-25T18:28:03.039Z
26749,25250,3,2025-11-25T18:28:03.039Z
26750,25251,3,2025-11-25T18:28:03.039Z
26751,25252,2,2025-11-25T18:28:03.039Z
26752,25253,3,2025-11-25T18:28:03.039Z
26753,25254,2,2025-11-25T18:28:03.039Z
26754,25255,3,2025-11-25T18:28:03.039Z
26756,25256,3,2025-11-25T18:28:03.039Z
26757,25257,4,2025-11-25T18:28:03.039Z
26758,25258,2,2025-11-25T18:28:03.039Z
26759,25259,3,2025-11-25T18:28:03.039Z
26760,25260,3,2025-11-25T18:28:03.039Z
26762,25261,2,2025-11-25T18:28:03.039Z
26763,25262,2,2025-11-25T18:28:03.039Z
26764,25263,2,2025-11-25T18:28:03.039Z
26765,25264,2,2025-11-25T18:28:03.039Z
26766,25265,2,2025-11-25T18:28:03.039Z
26767,25266,2,2025-11-25T18:28:03.039Z
26768,25267,4,2025-11-25T18:28:03.039Z
26770,25268,4,2025-11-25T18:28:03.039Z
26771,25269,3,2025-11-25T18:28:03.039Z
26772,25270,2,2025-11-25T18:28:03.039Z
26773,25271,2,2025-11-25T18:28:03.039Z
26774,25272,2,2025-11-25T18:28:03.039Z
26775,25273,4,2025-11-25T18:28:03.039Z
26776,25274,5,2025-11-25T18:28:03.039Z
26777,25275,5,2025-11-25T18:28:03.039Z
26778,25276,5,2025-11-25T18:28:03.039Z
26779,25277,5,2025-11-25T18:28:03.039Z
26780,25278,3,2025-11-25T18:28:03.039Z
26781,25279,4,2025-11-25T18:28:03.039Z
26782,25280,3,2025-11-25T18:28:03.039Z
26783,25281,3,2025-11-25T18:28:03.039Z
26784,25282,4,2025-11-25T18:28:03.039Z
26785,25283,2,2025-11-25T18:28:03.039Z
26786,25284,2,2025-11-25T18:28:03.039Z
26787,25285,2,2025-11-25T18:28:03.039Z
26788,25286,3,2025-11-25T18:28:03.039Z
26789,25287,3,2025-11-25T18:28:03.039Z
26790,25288,4,2025-11-25T18:28:03.039Z
26791,25289,3,2025-11-25T18:28:03.039Z
26792,25290,2,2025-11-25T18:28:03.039Z
26793,25291,3,2025-11-25T18:28:03.039Z
26794,25292,4,2025-11-25T18:28:03.039Z
26795,25293,2,2025-11-25T18:28:03.039Z
26796,25294,2,2025-11-25T18:28:03.039Z
26797,25295,4,2025-11-25T18:28:03.039Z
26798,25296,4,2025-11-25T18:28:03.039Z
26799,25297,3,2025-11-25T18:28:03.039Z
26800,25298,3,2025-11-25T18:28:03.039Z
26801,25299,4,2025-11-25T18:28:03.039Z
26802,25300,2,2025-11-25T18:28:03.039Z
26803,25301,2,2025-11-25T18:28:03.039Z
26804,25302,4,2025-11-25T18:28:03.039Z
26805,25303,2,2025-11-25T18:28:03.039Z
26806,25304,2,2025-11-25T18:28:03.039Z
26807,25305,4,2025-11-25T18:28:03.039Z
26808,25306,2,2025-11-25T18:28:03.039Z
26809,25307,2,2025-11-25T18:28:03.039Z
26810,25308,2,2025-11-25T18:28:03.039Z
26811,25309,3,2025-11-25T18:28:03.039Z
26813,25310,5,2025-11-25T18:28:03.039Z
26814,25311,3,2025-11-25T18:28:03.039Z
26815,25312,2,2025-11-25T18:28:03.039Z
26816,25313,3,2025-11-25T18:28:03.039Z
26817,25314,2,2025-11-25T18:28:03.039Z
26818,25315,4,2025-11-25T18:28:03.039Z
26819,25316,4,2025-11-25T18:28:03.039Z
26820,25317,2,2025-11-25T18:28:03.039Z
26821,25318,2,2025-11-25T18:28:03.039Z
26822,25319,5,2025-11-25T18:28:03.039Z
26823,25320,4,2025-11-25T18:28:03.039Z
26824,25321,4,2025-11-25T18:28:03.039Z
26825,25322,5,2025-11-25T18:28:03.039Z
26826,25323,3,2025-11-25T18:28:03.039Z
26827,25324,3,2025-11-25T18:28:03.039Z
26828,25325,3,2025-11-25T18:28:03.039Z
26830,25326,4,2025-11-25T18:28:03.039Z
26831,25327,3,2025-11-25T18:28:03.039Z
26832,25328,4,2025-11-25T18:28:03.039Z
26833,25329,2,2025-11-25T18:28:03.039Z
26834,25330,3,2025-11-25T18:28:03.039Z
26835,25331,2,2025-11-25T18:28:03.039Z
26836,25332,3,2025-11-25T18:28:03.039Z
26837,25333,2,2025-11-25T18:28:03.039Z
26838,25334,2,2025-11-25T18:28:03.039Z
26839,25335,2,2025-11-25T18:28:03.039Z
26841,25336,3,2025-11-25T18:28:03.039Z
26842,25337,3,2025-11-25T18:28:03.039Z
26843,25338,4,2025-11-25T18:28:03.039Z
26844,25339,3,2025-11-25T18:28:03.039Z
26845,25340,3,2025-11-25T18:28:03.039Z
26846,25341,3,2025-11-25T18:28:03.039Z
26738,25342,,2025-11-25T18:28:03.039Z
26829,25343,,2025-11-25T18:28:03.039Z
26856,25351,3,2025-11-25T18:28:03.039Z
26857,25352,4,2025-11-25T18:28:03.039Z
26858,25353,2,2025-11-25T18:28:03.039Z
26859,25354,2,2025-11-25T18:28:03.039Z
26860,25355,3,2025-11-25T18:28:03.039Z
26861,25356,2,2025-11-25T18:28:03.039Z
26862,25357,3,2025-11-25T18:28:03.039Z
26863,25358,3,2025-11-25T18:28:03.039Z
26864,25359,3,2025-11-25T18:28:03.039Z
26865,25360,3,2025-11-25T18:28:03.039Z
26866,25361,3,2025-11-25T18:28:03.039Z
26867,25362,2,2025-11-25T18:28:03.039Z
26871,25363,2,2025-11-25T18:28:03.039Z
26872,25364,2,2025-11-25T18:28:03.039Z
26873,25365,3,2025-11-25T18:28:03.039Z
26874,25366,3,2025-11-25T18:28:03.039Z
26875,25367,5,2025-11-25T18:28:03.039Z
26876,25368,3,2025-11-25T18:28:03.039Z
26877,25369,2,2025-11-25T18:28:03.039Z
26878,25370,3,2025-11-25T18:28:03.039Z
26880,25371,3,2025-11-25T18:28:03.039Z
26881,25372,3,2025-11-25T18:28:03.039Z
26882,25373,2,2025-11-25T18:28:03.039Z
26883,25374,3,2025-11-25T18:28:03.039Z
26884,25375,4,2025-11-25T18:28:03.039Z
26885,25376,2,2025-11-25T18:28:03.039Z
26886,25377,3,2025-11-25T18:28:03.039Z
26887,25378,2,2025-11-25T18:28:03.039Z
26888,25379,3,2025-11-25T18:28:03.039Z
26889,25380,2,2025-11-25T18:28:03.039Z
26891,25381,4,2025-11-25T18:28:03.039Z
26892,25382,2,2025-11-25T18:28:03.039Z
26893,25383,2,2025-11-25T18:28:03.039Z
26894,25384,2,2025-11-25T18:28:03.039Z
26895,25385,2,2025-11-25T18:28:03.039Z
26896,25386,2,2025-11-25T18:28:03.039Z
26898,25387,4,2025-11-25T18:28:03.039Z
26899,25388,3,2025-11-25T18:28:03.039Z
26900,25389,3,2025-11-25T18:28:03.039Z
26901,25390,2,2025-11-25T18:28:03.039Z
26903,25391,3,2025-11-25T18:28:03.039Z
26905,25392,2,2025-11-25T18:28:03.039Z
26906,25393,2,2025-11-25T18:28:03.039Z
26907,25394,4,2025-11-25T18:28:03.039Z
26908,25395,3,2025-11-25T18:28:03.039Z
26909,25396,3,2025-11-25T18:28:03.039Z
26910,25397,2,2025-11-25T18:28:03.039Z
26911,25398,3,2025-11-25T18:28:03.039Z
26912,25399,3,2025-11-25T18:28:03.039Z
26913,25400,2,2025-11-25T18:28:03.039Z
26914,25401,2,2025-11-25T18:28:03.039Z
26915,25402,4,2025-11-25T18:28:03.039Z
26916,25403,4,2025-11-25T18:28:03.039Z
26917,25404,2,2025-11-25T18:28:03.039Z
26918,25405,2,2025-11-25T18:28:03.039Z
26919,25406,3,2025-11-25T18:28:03.039Z
26920,25407,2,2025-11-25T18:28:03.039Z
26921,25408,5,2025-11-25T18:28:03.039Z
26922,25409,3,2025-11-25T18:28:03.039Z
26923,25410,4,2025-11-25T18:28:03.039Z
26924,25411,2,2025-11-25T18:28:03.039Z
26925,25412,3,2025-11-25T18:28:03.039Z
26926,25413,2,2025-11-25T18:28:03.039Z
26927,25414,3,2025-11-25T18:28:03.039Z
26928,25415,3,2025-11-25T18:28:03.039Z
26929,25416,3,2025-11-25T18:28:03.039Z
26930,25417,3,2025-11-25T18:28:03.039Z
26931,25418,5,2025-11-25T18:28:03.039Z
26932,25419,3,2025-11-25T18:28:03.039Z
26933,25420,4,2025-11-25T18:28:03.039Z
26934,25421,2,2025-11-25T18:28:03.039Z
26935,25422,3,2025-11-25T18:28:03.039Z
26936,25423,3,2025-11-25T18:28:03.039Z
26937,25424,3,2025-11-25T18:28:03.039Z
26938,25425,2,2025-11-25T18:28:03.039Z
26939,25426,3,2025-11-25T18:28:03.039Z
26940,25427,3,2025-11-25T18:28:03.039Z
26941,25428,2,2025-11-25T18:28:03.039Z
26942,25429,3,2025-11-25T18:28:03.039Z
26943,25430,3,2025-11-25T18:28:03.039Z
26944,25431,3,2025-11-25T18:28:03.039Z
26945,25432,2,2025-11-25T18:28:03.039Z
26946,25433,2,2025-11-25T18:28:03.039Z
26947,25434,3,2025-11-25T18:28:03.039Z
26948,25435,2,2025-11-25T18:28:03.039Z
26949,25436,3,2025-11-25T18:28:03.039Z
26950,25437,3,2025-11-25T18:28:03.039Z
26951,25438,4,2025-11-25T18:28:03.039Z
26952,25439,5,2025-11-25T18:28:03.039Z
26953,25440,3,2025-11-25T18:28:03.039Z
26954,25441,2,2025-11-25T18:28:03.039Z
26956,25442,2,2025-11-25T18:28:03.039Z
26957,25443,2,2025-11-25T18:28:03.039Z
26958,25444,3,2025-11-25T18:28:03.039Z
26959,25445,5,2025-11-25T18:28:03.039Z
26960,25446,3,2025-11-25T18:28:03.039Z
26961,25447,3,2025-11-25T18:28:03.039Z
26962,25448,2,2025-11-25T18:28:03.039Z
26963,25449,3,2025-11-25T18:28:03.039Z
26964,25450,4,2025-11-25T18:28:03.039Z
26965,25451,3,2025-11-25T18:28:03.039Z
26966,25452,2,2025-11-25T18:28:03.039Z
26967,25453,2,2025-11-25T18:28:03.039Z
26968,25454,2,2025-11-25T18:28:03.039Z
26969,25455,2,2025-11-25T18:28:03.039Z
26970,25456,3,2025-11-25T18:28:03.039Z
26971,25457,2,2025-11-25T18:28:03.039Z
26972,25458,2,2025-11-25T18:28:03.039Z
26973,25459,2,2025-11-25T18:28:03.039Z
26975,25460,2,2025-11-25T18:28:03.039Z
26976,25461,2,2025-11-25T18:28:03.039Z
26977,25462,3,2025-11-25T18:28:03.039Z
26978,25463,4,2025-11-25T18:28:03.039Z
26979,25464,3,2025-11-25T18:28:03.039Z
26980,25465,4,2025-11-25T18:28:03.039Z
26981,25466,5,2025-11-25T18:28:03.039Z
26982,25467,2,2025-11-25T18:28:03.039Z
26983,25468,2,2025-11-25T18:28:03.039Z
26984,25469,2,2025-11-25T18:28:03.039Z
26985,25470,3,2025-11-25T18:28:03.039Z
26986,25471,4,2025-11-25T18:28:03.039Z
26987,25472,3,2025-11-25T18:28:03.039Z
26988,25473,3,2025-11-25T18:28:03.039Z
26989,25474,2,2025-11-25T18:28:03.039Z
26990,25475,3,2025-11-25T18:28:03.039Z
26992,25476,2,2025-11-25T18:28:03.039Z
26994,25477,2,2025-11-25T18:28:03.039Z
26995,25478,3,2025-11-25T18:28:03.039Z
26996,25479,3,2025-11-25T18:28:03.039Z
26997,25480,3,2025-11-25T18:28:03.039Z
26999,25481,2,2025-11-25T18:28:03.039Z
27000,25482,2,2025-11-25T18:28:03.039Z
27001,25483,3,2025-11-25T18:28:03.039Z
27002,25484,2,2025-11-25T18:28:03.039Z
27003,25485,3,2025-11-25T18:28:03.039Z
27004,25486,4,2025-11-25T18:28:03.039Z
26879,25488,,2025-11-25T18:28:03.039Z
26897,25489,,2025-11-25T18:28:03.039Z
26904,25490,,2025-11-25T18:28:03.039Z
26955,25491,,2025-11-25T18:28:03.039Z
26998,25492,,2025-11-25T18:28:03.039Z
27013,25500,4,2025-11-25T18:28:03.039Z
27014,25501,2,2025-11-25T18:28:03.039Z
27015,25502,3,2025-11-25T18:28:03.039Z
27016,25503,3,2025-11-25T18:28:03.039Z
27017,25504,2,2025-11-25T18:28:03.039Z
27018,25505,2,2025-11-25T18:28:03.039Z
27019,25506,2,2025-11-25T18:28:03.039Z
27020,25507,2,2025-11-25T18:28:03.039Z
27021,25508,3,2025-11-25T18:28:03.039Z
27022,25509,3,2025-11-25T18:28:03.039Z
27023,25510,3,2025-11-25T18:28:03.039Z
27024,25511,2,2025-11-25T18:28:03.039Z
27025,25512,2,2025-11-25T18:28:03.039Z
27026,25513,4,2025-11-25T18:28:03.039Z
27027,25514,4,2025-11-25T18:28:03.039Z
27028,25515,3,2025-11-25T18:28:03.039Z
27029,25516,4,2025-11-25T18:28:03.039Z
27030,25517,4,2025-11-25T18:28:03.039Z
27031,25518,2,2025-11-25T18:28:03.039Z
27032,25519,2,2025-11-25T18:28:03.039Z
27033,25520,2,2025-11-25T18:28:03.039Z
27034,25521,3,2025-11-25T18:28:03.039Z
27036,25522,3,2025-11-25T18:28:03.039Z
27037,25523,3,2025-11-25T18:28:03.039Z
27038,25524,5,2025-11-25T18:28:03.039Z
27041,25525,3,2025-11-25T18:28:03.039Z
27042,25526,3,2025-11-25T18:28:03.039Z
27043,25527,3,2025-11-25T18:28:03.039Z
27044,25528,3,2025-11-25T18:28:03.039Z
27045,25529,3,2025-11-25T18:28:03.039Z
27046,25530,3,2025-11-25T18:28:03.039Z
27047,25531,3,2025-11-25T18:28:03.039Z
27048,25532,4,2025-11-25T18:28:03.039Z
27049,25533,3,2025-11-25T18:28:03.039Z
27050,25534,4,2025-11-25T18:28:03.039Z
27051,25535,3,2025-11-25T18:28:03.039Z
27052,25536,2,2025-11-25T18:28:03.039Z
27053,25537,2,2025-11-25T18:28:03.039Z
27054,25538,2,2025-11-25T18:28:03.039Z
27055,25539,2,2025-11-25T18:28:03.039Z
27056,25540,3,2025-11-25T18:28:03.039Z
27057,25541,3,2025-11-25T18:28:03.039Z
27058,25542,3,2025-11-25T18:28:03.039Z
27059,25543,3,2025-11-25T18:28:03.039Z
27060,25544,3,2025-11-25T18:28:03.039Z
27061,25545,2,2025-11-25T18:28:03.039Z
27062,25546,2,2025-11-25T18:28:03.039Z
27064,25547,2,2025-11-25T18:28:03.039Z
27065,25548,2,2025-11-25T18:28:03.039Z
27066,25549,3,2025-11-25T18:28:03.039Z
27067,25550,3,2025-11-25T18:28:03.039Z
27068,25551,3,2025-11-25T18:28:03.039Z
27069,25552,3,2025-11-25T18:28:03.039Z
27070,25553,4,2025-11-25T18:28:03.039Z
27071,25554,2,2025-11-25T18:28:03.039Z
27073,25555,5,2025-11-25T18:28:03.039Z
27074,25556,2,2025-11-25T18:28:03.039Z
27075,25557,4,2025-11-25T18:28:03.039Z
27076,25558,2,2025-11-25T18:28:03.039Z
27077,25559,3,2025-11-25T18:28:03.039Z
27078,25560,3,2025-11-25T18:28:03.039Z
27079,25561,4,2025-11-25T18:28:03.039Z
27080,25562,3,2025-11-25T18:28:03.039Z
27081,25563,3,2025-11-25T18:28:03.039Z
27082,25564,4,2025-11-25T18:28:03.039Z
27083,25565,4,2025-11-25T18:28:03.039Z
27084,25566,4,2025-11-25T18:28:03.039Z
27085,25567,2,2025-11-25T18:28:03.039Z
27088,25568,2,2025-11-25T18:28:03.039Z
27089,25569,4,2025-11-25T18:28:03.039Z
27090,25570,4,2025-11-25T18:28:03.039Z
27091,25571,3,2025-11-25T18:28:03.039Z
27092,25572,3,2025-11-25T18:28:03.039Z
27093,25573,4,2025-11-25T18:28:03.039Z
27094,25574,3,2025-11-25T18:28:03.039Z
27095,25575,2,2025-11-25T18:28:03.039Z
27097,25576,2,2025-11-25T18:28:03.039Z
27098,25577,5,2025-11-25T18:28:03.039Z
27099,25578,5,2025-11-25T18:28:03.039Z
27100,25579,3,2025-11-25T18:28:03.039Z
27101,25580,4,2025-11-25T18:28:03.039Z
27102,25581,4,2025-11-25T18:28:03.039Z
27103,25582,2,2025-11-25T18:28:03.039Z
27104,25583,2,2025-11-25T18:28:03.039Z
27105,25584,4,2025-11-25T18:28:03.039Z
27106,25585,4,2025-11-25T18:28:03.039Z
27107,25586,3,2025-11-25T18:28:03.039Z
27108,25587,3,2025-11-25T18:28:03.039Z
27109,25588,3,2025-11-25T18:28:03.039Z
27110,25589,2,2025-11-25T18:28:03.039Z
27111,25590,3,2025-11-25T18:28:03.039Z
27112,25591,3,2025-11-25T18:28:03.039Z
27113,25592,3,2025-11-25T18:28:03.039Z
27114,25593,3,2025-11-25T18:28:03.039Z
27115,25594,3,2025-11-25T18:28:03.039Z
27116,25595,3,2025-11-25T18:28:03.039Z
27117,25596,2,2025-11-25T18:28:03.039Z
27118,25597,4,2025-11-25T18:28:03.039Z
27119,25598,4,2025-11-25T18:28:03.039Z
27120,25599,4,2025-11-25T18:28:03.039Z
27121,25600,3,2025-11-25T18:28:03.039Z
27122,25601,3,2025-11-25T18:28:03.039Z
27124,25602,3,2025-11-25T18:28:03.039Z
27125,25603,4,2025-11-25T18:28:03.039Z
27126,25604,4,2025-11-25T18:28:03.039Z
27127,25605,3,2025-11-25T18:28:03.039Z
27128,25606,2,2025-11-25T18:28:03.039Z
27129,25607,3,2025-11-25T18:28:03.039Z
27130,25608,4,2025-11-25T18:28:03.039Z
