id_chamado,id_cliente,hora_abertura_chamado,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,tempo_total_seg,hora_da_ingestao_silver
12128,46746224796,,,,,,,2025-11-24T16:37:21.909Z
13044,49492830666,,,,,,,2025-11-24T16:37:21.909Z
13372,50430312828,,,,,,,2025-11-24T16:37:21.909Z
13904,52082129955,,,,,,,2025-11-24T16:37:21.909Z
14576,54294332947,,,,,,,2025-11-24T16:37:21.909Z
14789,54938514491,,,,,,,2025-11-24T16:37:21.909Z
16259,59123340575,,,,,,,2025-11-24T16:37:21.909Z
17398,62617941578,,,,,,,2025-11-24T16:37:21.909Z
19099,67737727234,,,,,,,2025-11-24T16:37:21.909Z
19868,69802704158,,,,,,,2025-11-24T16:37:21.909Z
20519,71592354957,,,,,,,2025-11-24T16:37:21.909Z
21245,74086744285,,,,,,,2025-11-24T16:37:21.909Z
21511,74947231833,,,,,,,2025-11-24T16:37:21.909Z
22073,76646001979,,,,,,,2025-11-24T16:37:21.909Z
22634,78283104324,,,,,,,2025-11-24T16:37:21.909Z
24060,82547154282,,,,,,,2025-11-24T16:37:21.909Z
24158,82828127751,,,,,,,2025-11-24T16:37:21.909Z
24636,84121568638,,,,,,,2025-11-24T16:37:21.909Z
25594,86926031405,,,,,,,2025-11-24T16:37:21.909Z
25969,88097075961,,,,,,,2025-11-24T16:37:21.909Z
26877,90666214891,,,,,,,2025-11-24T16:37:21.909Z
27672,93199155764,,,,,,,2025-11-24T16:37:21.909Z
27986,94105638521,,,,,,,2025-11-24T16:37:21.909Z
28054,94315864806,,,,,,,2025-11-24T16:37:21.909Z
28931,96711471393,,,,,,,2025-11-24T16:37:21.909Z
29924,99749926123,,,,,,,2025-11-24T16:37:21.909Z
1277,14066674836,,,,,,,2025-11-24T16:37:21.909Z
3528,20763908282,,,,,,,2025-11-24T16:37:21.909Z
4772,24846780494,,,,,,,2025-11-24T16:37:21.909Z
4883,25135568979,,,,,,,2025-11-24T16:37:21.909Z
5129,25853344129,,,,,,,2025-11-24T16:37:21.909Z
5430,26641109477,,,,,,,2025-11-24T16:37:21.909Z
5434,26643439791,,,,,,,2025-11-24T16:37:21.909Z
6091,28823879449,,,,,,,2025-11-24T16:37:21.909Z
6499,30031844687,,,,,,,2025-11-24T16:37:21.909Z
7185,31972691873,,,,,,,2025-11-24T16:37:21.909Z
7361,32580486117,,,,,,,2025-11-24T16:37:21.909Z
9138,37816991151,,,,,,,2025-11-24T16:37:21.909Z
9219,38031762434,,,,,,,2025-11-24T16:37:21.909Z
10167,40878893002,,,,,,,2025-11-24T16:37:21.909Z
10449,41744604849,,,,,,,2025-11-24T16:37:21.909Z
14218,53217803602,,,,,,,2025-11-24T16:37:21.909Z
16504,59870189845,,,,,,,2025-11-24T16:37:21.909Z
18548,65944741301,,,,,,,2025-11-24T16:37:21.909Z
21189,73896284914,,,,,,,2025-11-24T16:37:21.909Z
22435,77590397778,,,,,,,2025-11-24T16:37:21.909Z
22620,78248563320,,,,,,,2025-11-24T16:37:21.909Z
23092,79738353502,,,,,,,2025-11-24T16:37:21.909Z
24837,84660073206,,,,,,,2025-11-24T16:37:21.909Z
25095,85375023806,,,,,,,2025-11-24T16:37:21.909Z
26738,90282611622,,,,,,,2025-11-24T16:37:21.909Z
27475,92639590140,,,,,,,2025-11-24T16:37:21.909Z
29358,98062409691,,,,,,,2025-11-24T16:37:21.909Z
427,11339336153,,,,,,,2025-11-24T16:37:21.909Z
685,12107167698,,,,,,,2025-11-24T16:37:21.909Z
3676,21271047373,,,,,,,2025-11-24T16:37:21.909Z
6798,30822841655,,,,,,,2025-11-24T16:37:21.909Z
8341,35376229505,,,,,,,2025-11-24T16:37:21.909Z
8516,35887448972,,,,,,,2025-11-24T16:37:21.909Z
10573,42189004466,,,,,,,2025-11-24T16:37:21.909Z
11099,43740265172,,,,,,,2025-11-24T16:37:21.909Z
13741,51618827532,,,,,,,2025-11-24T16:37:21.909Z
15247,56275800860,,,,,,,2025-11-24T16:37:21.909Z
16589,60174276596,,,,,,,2025-11-24T16:37:21.909Z
18312,65269421926,,,,,,,2025-11-24T16:37:21.909Z
19106,67762026261,,,,,,,2025-11-24T16:37:21.909Z
20003,70109382524,,,,,,,2025-11-24T16:37:21.909Z
21347,74440807334,,,,,,,2025-11-24T16:37:21.909Z
22025,76511220327,,,,,,,2025-11-24T16:37:21.909Z
22124,76755100954,,,,,,,2025-11-24T16:37:21.909Z
22264,77116902651,,,,,,,2025-11-24T16:37:21.909Z
24036,82508845039,,,,,,,2025-11-24T16:37:21.909Z
25093,85375023806,,,,,,,2025-11-24T16:37:21.909Z
25250,86014779205,,,,,,,2025-11-24T16:37:21.909Z
26342,89259226919,,,,,,,2025-11-24T16:37:21.909Z
26780,90371047520,,,,,,,2025-11-24T16:37:21.909Z
27988,94121063584,,,,,,,2025-11-24T16:37:21.909Z
4500,23956650797,,,,,,,2025-11-24T16:37:21.909Z
6465,29921940030,,,,,,,2025-11-24T16:37:21.909Z
6771,30744840506,,,,,,,2025-11-24T16:37:21.909Z
10074,40581679943,,,,,,,2025-11-24T16:37:21.909Z
12301,47226069684,,,,,,,2025-11-24T16:37:21.909Z
14497,54099562440,,,,,,,2025-11-24T16:37:21.909Z
15560,57189978283,,,,,,,2025-11-24T16:37:21.909Z
16716,60588919361,,,,,,,2025-11-24T16:37:21.909Z
17177,61928111057,,,,,,,2025-11-24T16:37:21.909Z
17662,63411430126,,,,,,,2025-11-24T16:37:21.909Z
18417,65585770419,,,,,,,2025-11-24T16:37:21.909Z
18822,66720395716,,,,,,,2025-11-24T16:37:21.909Z
18991,67439252972,,,,,,,2025-11-24T16:37:21.909Z
19342,68359555902,,,,,,,2025-11-24T16:37:21.909Z
19642,69185425288,,,,,,,2025-11-24T16:37:21.909Z
20450,71324168306,,,,,,,2025-11-24T16:37:21.909Z
22432,77579418876,,,,,,,2025-11-24T16:37:21.909Z
23513,80977329799,,,,,,,2025-11-24T16:37:21.909Z
24117,82730046340,,,,,,,2025-11-24T16:37:21.909Z
24836,84656582077,,,,,,,2025-11-24T16:37:21.909Z
29319,97916138677,,,,,,,2025-11-24T16:37:21.909Z
864,12694720006,,,,,,,2025-11-24T16:37:21.909Z
2735,18513037014,,,,,,,2025-11-24T16:37:21.909Z
3730,21446745141,,,,,,,2025-11-24T16:37:21.909Z
4051,22427789540,,,,,,,2025-11-24T16:37:21.909Z
4060,22527888387,,,,,,,2025-11-24T16:37:21.909Z
4820,24936048703,,,,,,,2025-11-24T16:37:21.909Z
5623,27224904376,,,,,,,2025-11-24T16:37:21.909Z
7610,33340606431,,,,,,,2025-11-24T16:37:21.909Z
10987,43397264000,,,,,,,2025-11-24T16:37:21.909Z
11410,44732476310,,,,,,,2025-11-24T16:37:21.909Z
11950,46270994307,,,,,,,2025-11-24T16:37:21.909Z
12127,46743717086,,,,,,,2025-11-24T16:37:21.909Z
12395,47582602177,,,,,,,2025-11-24T16:37:21.909Z
12462,47733859323,,,,,,,2025-11-24T16:37:21.909Z
15895,58155744257,,,,,,,2025-11-24T16:37:21.909Z
16991,61360807419,,,,,,,2025-11-24T16:37:21.909Z
17760,63626874585,,,,,,,2025-11-24T16:37:21.909Z
18258,65105362188,,,,,,,2025-11-24T16:37:21.909Z
18310,65268326326,,,,,,,2025-11-24T16:37:21.909Z
18982,67370331494,,,,,,,2025-11-24T16:37:21.909Z
19923,69920639379,,,,,,,2025-11-24T16:37:21.909Z
20186,70581910716,,,,,,,2025-11-24T16:37:21.909Z
20276,70885375802,,,,,,,2025-11-24T16:37:21.909Z
20459,71346741263,,,,,,,2025-11-24T16:37:21.909Z
20652,72086786704,,,,,,,2025-11-24T16:37:21.909Z
20816,72545862683,,,,,,,2025-11-24T16:37:21.909Z
25059,85314084183,,,,,,,2025-11-24T16:37:21.909Z
26565,89834113135,,,,,,,2025-11-24T16:37:21.909Z
27228,91906831464,,,,,,,2025-11-24T16:37:21.909Z
27316,92168584237,,,,,,,2025-11-24T16:37:21.909Z
27941,93980737341,,,,,,,2025-11-24T16:37:21.909Z
28289,95025839698,,,,,,,2025-11-24T16:37:21.909Z
28981,96820389654,,,,,,,2025-11-24T16:37:21.909Z
777,12367407012,,,,,,,2025-11-24T16:37:21.909Z
1417,14462978917,,,,,,,2025-11-24T16:37:21.909Z
2242,16934882049,,,,,,,2025-11-24T16:37:21.909Z
2761,18568229747,,,,,,,2025-11-24T16:37:21.909Z
3047,19393897388,,,,,,,2025-11-24T16:37:21.909Z
3215,19849961226,,,,,,,2025-11-24T16:37:21.909Z
5387,26495381879,,,,,,,2025-11-24T16:37:21.909Z
5680,27350825134,,,,,,,2025-11-24T16:37:21.909Z
6348,29602428525,,,,,,,2025-11-24T16:37:21.909Z
7458,32876552433,,,,,,,2025-11-24T16:37:21.909Z
11562,45190464633,,,,,,,2025-11-24T16:37:21.909Z
11779,45768554166,,,,,,,2025-11-24T16:37:21.909Z
11795,45784492135,,,,,,,2025-11-24T16:37:21.909Z
12575,48050361622,,,,,,,2025-11-24T16:37:21.909Z
14273,53370355135,,,,,,,2025-11-24T16:37:21.909Z
16020,58439975526,,,,,,,2025-11-24T16:37:21.909Z
16869,60949653810,,,,,,,2025-11-24T16:37:21.909Z
18209,65005090176,,,,,,,2025-11-24T16:37:21.909Z
19693,69340939002,,,,,,,2025-11-24T16:37:21.909Z
19872,69818245641,,,,,,,2025-11-24T16:37:21.909Z
19912,69914908856,,,,,,,2025-11-24T16:37:21.909Z
21102,73521860395,,,,,,,2025-11-24T16:37:21.909Z
21802,75823471392,,,,,,,2025-11-24T16:37:21.909Z
24790,84544159324,,,,,,,2025-11-24T16:37:21.909Z
25727,87337925272,,,,,,,2025-11-24T16:37:21.909Z
26202,88799590478,,,,,,,2025-11-24T16:37:21.909Z
28074,94364827299,,,,,,,2025-11-24T16:37:21.909Z
28706,96218791550,,,,,,,2025-11-24T16:37:21.909Z
29015,96924857807,,,,,,,2025-11-24T16:37:21.909Z
29202,97546074094,,,,,,,2025-11-24T16:37:21.909Z
1074,13316887298,,,,,,,2025-11-24T16:37:21.909Z
3474,20636950889,,,,,,,2025-11-24T16:37:21.909Z
4663,24502562183,,,,,,,2025-11-24T16:37:21.909Z
5637,27254729931,,,,,,,2025-11-24T16:37:21.909Z
6637,30401806066,,,,,,,2025-11-24T16:37:21.909Z
6865,31088352256,,,,,,,2025-11-24T16:37:21.909Z
7119,31800137059,,,,,,,2025-11-24T16:37:21.909Z
7131,31843973912,,,,,,,2025-11-24T16:37:21.909Z
9322,38361247448,,,,,,,2025-11-24T16:37:21.909Z
9747,39597168269,,,,,,,2025-11-24T16:37:21.909Z
11694,45511477629,,,,,,,2025-11-24T16:37:21.909Z
12069,46590094975,,,,,,,2025-11-24T16:37:21.909Z
12654,48402642616,,,,,,,2025-11-24T16:37:21.909Z
13657,51384214262,,,,,,,2025-11-24T16:37:21.909Z
14460,53978280820,,,,,,,2025-11-24T16:37:21.909Z
14650,54566971410,,,,,,,2025-11-24T16:37:21.909Z
15900,58161096854,,,,,,,2025-11-24T16:37:21.909Z
16371,59520586809,,,,,,,2025-11-24T16:37:21.909Z
18160,64878589766,,,,,,,2025-11-24T16:37:21.909Z
19010,67529078540,,,,,,,2025-11-24T16:37:21.909Z
19612,69133396905,,,,,,,2025-11-24T16:37:21.909Z
20510,71557302116,,,,,,,2025-11-24T16:37:21.909Z
21127,73585704205,,,,,,,2025-11-24T16:37:21.909Z
21343,74440123150,,,,,,,2025-11-24T16:37:21.909Z
22443,77604277029,,,,,,,2025-11-24T16:37:21.909Z
24220,83100157694,,,,,,,2025-11-24T16:37:21.909Z
26201,88799590478,,,,,,,2025-11-24T16:37:21.909Z
26546,89765966621,,,,,,,2025-11-24T16:37:21.909Z
29461,98313629340,,,,,,,2025-11-24T16:37:21.909Z
1367,14342048680,,,,,,,2025-11-24T16:37:21.909Z
1561,14821957933,,,,,,,2025-11-24T16:37:21.909Z
1590,14964557042,,,,,,,2025-11-24T16:37:21.909Z
3447,20522333408,,,,,,,2025-11-24T16:37:21.909Z
5521,26864094488,,,,,,,2025-11-24T16:37:21.909Z
5767,27668201927,,,,,,,2025-11-24T16:37:21.909Z
5875,28047456405,,,,,,,2025-11-24T16:37:21.909Z
6509,30060229129,,,,,,,2025-11-24T16:37:21.909Z
8746,36569337680,,,,,,,2025-11-24T16:37:21.909Z
9901,39975439730,,,,,,,2025-11-24T16:37:21.909Z
11090,43729424767,,,,,,,2025-11-24T16:37:21.909Z
11422,44757212302,,,,,,,2025-11-24T16:37:21.909Z
11927,46197025060,,,,,,,2025-11-24T16:37:21.909Z
12756,48611205049,,,,,,,2025-11-24T16:37:21.909Z
13916,52118935199,,,,,,,2025-11-24T16:37:21.909Z
15507,57049751223,,,,,,,2025-11-24T16:37:21.909Z
17802,63775686478,,,,,,,2025-11-24T16:37:21.909Z
17930,64157254910,,,,,,,2025-11-24T16:37:21.909Z
19608,69123987256,,,,,,,2025-11-24T16:37:21.909Z
20539,71667901238,,,,,,,2025-11-24T16:37:21.909Z
20631,71996845987,,,,,,,2025-11-24T16:37:21.909Z
20674,72133352489,,,,,,,2025-11-24T16:37:21.909Z
21168,73797040567,,,,,,,2025-11-24T16:37:21.909Z
21293,74252265103,,,,,,,2025-11-24T16:37:21.909Z
22982,79412277965,,,,,,,2025-11-24T16:37:21.909Z
24601,83963174140,,,,,,,2025-11-24T16:37:21.909Z
24840,84661278582,,,,,,,2025-11-24T16:37:21.909Z
25645,87092009413,,,,,,,2025-11-24T16:37:21.909Z
25732,87344688189,,,,,,,2025-11-24T16:37:21.909Z
25928,87947730593,,,,,,,2025-11-24T16:37:21.909Z
25932,87971867499,,,,,,,2025-11-24T16:37:21.909Z
26109,88483379355,,,,,,,2025-11-24T16:37:21.909Z
26497,89640292190,,,,,,,2025-11-24T16:37:21.909Z
27816,93668542534,,,,,,,2025-11-24T16:37:21.909Z
29698,99018244613,,,,,,,2025-11-24T16:37:21.909Z
2060,16320848778,,,,,,,2025-11-24T16:37:21.909Z
2404,17376895285,,,,,,,2025-11-24T16:37:21.909Z
3876,21849407485,,,,,,,2025-11-24T16:37:21.909Z
6786,30790670164,,,,,,,2025-11-24T16:37:21.909Z
7249,32201505729,,,,,,,2025-11-24T16:37:21.909Z
10038,40475240933,,,,,,,2025-11-24T16:37:21.909Z
12318,47291719835,,,,,,,2025-11-24T16:37:21.909Z
12399,47584709836,,,,,,,2025-11-24T16:37:21.909Z
12941,49168143234,,,,,,,2025-11-24T16:37:21.909Z
14213,53188235111,,,,,,,2025-11-24T16:37:21.909Z
19677,69283941930,,,,,,,2025-11-24T16:37:21.909Z
20009,70131003487,,,,,,,2025-11-24T16:37:21.909Z
20606,71901499157,,,,,,,2025-11-24T16:37:21.909Z
21124,73564144401,,,,,,,2025-11-24T16:37:21.909Z
21604,75269358850,,,,,,,2025-11-24T16:37:21.909Z
24402,83492034794,,,,,,,2025-11-24T16:37:21.909Z
24518,83752220558,,,,,,,2025-11-24T16:37:21.909Z
25991,88152849916,,,,,,,2025-11-24T16:37:21.909Z
27029,91237959259,,,,,,,2025-11-24T16:37:21.909Z
28200,94728344865,,,,,,,2025-11-24T16:37:21.909Z
99,10263778274,,,,,,,2025-11-24T16:37:21.909Z
1575,14905197465,,,,,,,2025-11-24T16:37:21.909Z
1945,15965745056,,,,,,,2025-11-24T16:37:21.909Z
2355,17266587657,,,,,,,2025-11-24T16:37:21.909Z
2560,18044942905,,,,,,,2025-11-24T16:37:21.909Z
2603,18136000356,,,,,,,2025-11-24T16:37:21.909Z
3309,20104106626,,,,,,,2025-11-24T16:37:21.909Z
3724,21424219195,,,,,,,2025-11-24T16:37:21.909Z
6800,30831887180,,,,,,,2025-11-24T16:37:21.909Z
9512,38935264720,,,,,,,2025-11-24T16:37:21.909Z
10444,41740012043,,,,,,,2025-11-24T16:37:21.909Z
11153,43937586283,,,,,,,2025-11-24T16:37:21.909Z
11750,45684471019,,,,,,,2025-11-24T16:37:21.909Z
12943,49168975579,,,,,,,2025-11-24T16:37:21.909Z
14279,53395369087,,,,,,,2025-11-24T16:37:21.909Z
15711,57653942297,,,,,,,2025-11-24T16:37:21.909Z
16783,60691907858,,,,,,,2025-11-24T16:37:21.909Z
20353,71083292621,,,,,,,2025-11-24T16:37:21.909Z
20694,72181623216,,,,,,,2025-11-24T16:37:21.909Z
20759,72344091309,,,,,,,2025-11-24T16:37:21.909Z
22492,77737700739,,,,,,,2025-11-24T16:37:21.909Z
22615,78248563320,,,,,,,2025-11-24T16:37:21.909Z
22914,79240118386,,,,,,,2025-11-24T16:37:21.909Z
23195,79969228950,,,,,,,2025-11-24T16:37:21.909Z
23258,80151093303,,,,,,,2025-11-24T16:37:21.909Z
24248,83164666323,,,,,,,2025-11-24T16:37:21.909Z
24391,83461538691,,,,,,,2025-11-24T16:37:21.909Z
27586,92910097327,,,,,,,2025-11-24T16:37:21.909Z
1972,16069819286,,,,,,,2025-11-24T16:37:21.909Z
2821,18678760646,,,,,,,2025-11-24T16:37:21.909Z
2826,18689851179,,,,,,,2025-11-24T16:37:21.909Z
4086,22639814887,,,,,,,2025-11-24T16:37:21.909Z
6458,29914083890,,,,,,,2025-11-24T16:37:21.909Z
7049,31578791788,,,,,,,2025-11-24T16:37:21.909Z
7310,32397774796,,,,,,,2025-11-24T16:37:21.909Z
10451,41758830403,,,,,,,2025-11-24T16:37:21.909Z
10671,42506531220,,,,,,,2025-11-24T16:37:21.909Z
11760,45700812702,,,,,,,2025-11-24T16:37:21.909Z
19671,69265589297,,,,,,,2025-11-24T16:37:21.909Z
20069,70248191257,,,,,,,2025-11-24T16:37:21.909Z
20902,72843020545,,,,,,,2025-11-24T16:37:21.909Z
21536,75068545438,,,,,,,2025-11-24T16:37:21.909Z
21948,76318682992,,,,,,,2025-11-24T16:37:21.909Z
22748,78665165197,,,,,,,2025-11-24T16:37:21.909Z
24500,83700967712,,,,,,,2025-11-24T16:37:21.909Z
25459,86546453008,,,,,,,2025-11-24T16:37:21.909Z
25859,87674741898,,,,,,,2025-11-24T16:37:21.909Z
26624,89970170270,,,,,,,2025-11-24T16:37:21.909Z
27892,93828141323,,,,,,,2025-11-24T16:37:21.909Z
29857,99569141204,,,,,,,2025-11-24T16:37:21.909Z
86,10237602015,,,,,,,2025-11-24T16:37:21.909Z
2368,17294428420,,,,,,,2025-11-24T16:37:21.909Z
2918,19014727565,,,,,,,2025-11-24T16:37:21.909Z
3352,20273598111,,,,,,,2025-11-24T16:37:21.909Z
3545,20826457652,,,,,,,2025-11-24T16:37:21.909Z
3648,21207517786,,,,,,,2025-11-24T16:37:21.909Z
5280,26213352959,,,,,,,2025-11-24T16:37:21.909Z
5831,27880829808,,,,,,,2025-11-24T16:37:21.909Z
6038,28638877049,,,,,,,2025-11-24T16:37:21.909Z
6114,28899763711,,,,,,,2025-11-24T16:37:21.909Z
6222,29228309090,,,,,,,2025-11-24T16:37:21.909Z
6243,29316963917,,,,,,,2025-11-24T16:37:21.909Z
6410,29713463168,,,,,,,2025-11-24T16:37:21.909Z
7123,31805457366,,,,,,,2025-11-24T16:37:21.909Z
7270,32257560463,,,,,,,2025-11-24T16:37:21.909Z
7531,33134085762,,,,,,,2025-11-24T16:37:21.909Z
11778,45768554166,,,,,,,2025-11-24T16:37:21.909Z
15783,57816334551,,,,,,,2025-11-24T16:37:21.909Z
16044,58519914678,,,,,,,2025-11-24T16:37:21.909Z
17343,62413823275,,,,,,,2025-11-24T16:37:21.909Z
17712,63497417080,,,,,,,2025-11-24T16:37:21.909Z
22230,77022605721,,,,,,,2025-11-24T16:37:21.909Z
24044,82529341378,,,,,,,2025-11-24T16:37:21.909Z
25249,86005409789,,,,,,,2025-11-24T16:37:21.909Z
26062,88341943657,,,,,,,2025-11-24T16:37:21.909Z
26287,89084012063,,,,,,,2025-11-24T16:37:21.909Z
26516,89680250184,,,,,,,2025-11-24T16:37:21.909Z
26838,90546220508,,,,,,,2025-11-24T16:37:21.909Z
29183,97433143732,,,,,,,2025-11-24T16:37:21.909Z
29317,97904286787,,,,,,,2025-11-24T16:37:21.909Z
29586,98689389327,,,,,,,2025-11-24T16:37:21.909Z
1099,13399274526,,,,,,,2025-11-24T16:37:21.909Z
1429,14483753879,,,,,,,2025-11-24T16:37:21.909Z
2562,18056417638,,,,,,,2025-11-24T16:37:21.909Z
3571,20898723927,,,,,,,2025-11-24T16:37:21.909Z
4951,25334020473,,,,,,,2025-11-24T16:37:21.909Z
6755,30703665108,,,,,,,2025-11-24T16:37:21.909Z
8540,35951670591,,,,,,,2025-11-24T16:37:21.909Z
8817,36815505554,,,,,,,2025-11-24T16:37:21.909Z
10116,40689099663,,,,,,,2025-11-24T16:37:21.909Z
10250,41103811218,,,,,,,2025-11-24T16:37:21.909Z
13397,50500278276,,,,,,,2025-11-24T16:37:21.909Z
14512,54129693400,,,,,,,2025-11-24T16:37:21.909Z
15374,56638590291,,,,,,,2025-11-24T16:37:21.909Z
15477,56953428177,,,,,,,2025-11-24T16:37:21.909Z
17807,63775686478,,,,,,,2025-11-24T16:37:21.909Z
18214,65015663354,,,,,,,2025-11-24T16:37:21.909Z
18420,65595574364,,,,,,,2025-11-24T16:37:21.909Z
18939,67239578309,,,,,,,2025-11-24T16:37:21.909Z
19198,68021149635,,,,,,,2025-11-24T16:37:21.909Z
20260,70817819368,,,,,,,2025-11-24T16:37:21.909Z
21632,75361910358,,,,,,,2025-11-24T16:37:21.909Z
22816,78888115785,,,,,,,2025-11-24T16:37:21.909Z
23573,81150386795,,,,,,,2025-11-24T16:37:21.909Z
24404,83492034794,,,,,,,2025-11-24T16:37:21.909Z
27686,93245666407,,,,,,,2025-11-24T16:37:21.909Z
27778,93497974036,,,,,,,2025-11-24T16:37:21.909Z
28269,94995289478,,,,,,,2025-11-24T16:37:21.909Z
28406,95316337875,,,,,,,2025-11-24T16:37:21.909Z
29204,97551513526,,,,,,,2025-11-24T16:37:21.909Z
1118,13451560486,,,,,,,2025-11-24T16:37:21.909Z
3169,19724920862,,,,,,,2025-11-24T16:37:21.909Z
3182,19745186063,,,,,,,2025-11-24T16:37:21.909Z
3537,20802049983,,,,,,,2025-11-24T16:37:21.909Z
4825,24954314132,,,,,,,2025-11-24T16:37:21.909Z
5109,25768085930,,,,,,,2025-11-24T16:37:21.909Z
5785,27690912741,,,,,,,2025-11-24T16:37:21.909Z
5788,27695823479,,,,,,,2025-11-24T16:37:21.909Z
5807,27752995937,,,,,,,2025-11-24T16:37:21.909Z
8451,35703512339,,,,,,,2025-11-24T16:37:21.909Z
9149,37844103167,,,,,,,2025-11-24T16:37:21.909Z
9363,38495658955,,,,,,,2025-11-24T16:37:21.909Z
9502,38907093386,,,,,,,2025-11-24T16:37:21.909Z
10536,42080473565,,,,,,,2025-11-24T16:37:21.909Z
11529,45109714295,,,,,,,2025-11-24T16:37:21.909Z
14304,53473054075,,,,,,,2025-11-24T16:37:21.909Z
14536,54186569435,,,,,,,2025-11-24T16:37:21.909Z
14673,54626687704,,,,,,,2025-11-24T16:37:21.909Z
15108,55944468081,,,,,,,2025-11-24T16:37:21.909Z
15391,56673520721,,,,,,,2025-11-24T16:37:21.909Z
15607,57344857561,,,,,,,2025-11-24T16:37:21.909Z
15983,58366140509,,,,,,,2025-11-24T16:37:21.909Z
16942,61197381221,,,,,,,2025-11-24T16:37:21.909Z
18232,65037530331,,,,,,,2025-11-24T16:37:21.909Z
21918,76217244405,,,,,,,2025-11-24T16:37:21.909Z
23166,79880288192,,,,,,,2025-11-24T16:37:21.909Z
23572,81146692622,,,,,,,2025-11-24T16:37:21.909Z
24431,83542569024,,,,,,,2025-11-24T16:37:21.909Z
25010,85143990618,,,,,,,2025-11-24T16:37:21.909Z
26205,88799590478,,,,,,,2025-11-24T16:37:21.909Z
27468,92636327627,,,,,,,2025-11-24T16:37:21.909Z
28351,95194025798,,,,,,,2025-11-24T16:37:21.909Z
6656,30451399947,,,,,,,2025-11-24T16:37:21.909Z
6925,31225761312,,,,,,,2025-11-24T16:37:21.909Z
7001,31416587463,,,,,,,2025-11-24T16:37:21.909Z
7432,32765715515,,,,,,,2025-11-24T16:37:21.909Z
7986,34305104828,,,,,,,2025-11-24T16:37:21.909Z
8719,36505693552,,,,,,,2025-11-24T16:37:21.909Z
8807,36799862171,,,,,,,2025-11-24T16:37:21.909Z
8921,37110660291,,,,,,,2025-11-24T16:37:21.909Z
11195,44053848815,,,,,,,2025-11-24T16:37:21.909Z
12058,46561673978,,,,,,,2025-11-24T16:37:21.909Z
13157,49778931331,,,,,,,2025-11-24T16:37:21.909Z
13630,51266121302,,,,,,,2025-11-24T16:37:21.909Z
13959,52245432245,,,,,,,2025-11-24T16:37:21.909Z
14535,54184697380,,,,,,,2025-11-24T16:37:21.909Z
14753,54807769461,,,,,,,2025-11-24T16:37:21.909Z
15062,55874516370,,,,,,,2025-11-24T16:37:21.909Z
17490,62893924661,,,,,,,2025-11-24T16:37:21.909Z
17832,63853516590,,,,,,,2025-11-24T16:37:21.909Z
18870,66925566597,,,,,,,2025-11-24T16:37:21.909Z
21470,74820427828,,,,,,,2025-11-24T16:37:21.909Z
22953,79350443190,,,,,,,2025-11-24T16:37:21.909Z
23447,80792424145,,,,,,,2025-11-24T16:37:21.909Z
23720,81554249950,,,,,,,2025-11-24T16:37:21.909Z
24642,84139957580,,,,,,,2025-11-24T16:37:21.909Z
25754,87404495852,,,,,,,2025-11-24T16:37:21.909Z
25982,88124863529,,,,,,,2025-11-24T16:37:21.909Z
26083,88383499195,,,,,,,2025-11-24T16:37:21.909Z
26439,89532103916,,,,,,,2025-11-24T16:37:21.909Z
28901,96631578607,,,,,,,2025-11-24T16:37:21.909Z
28951,96741018104,,,,,,,2025-11-24T16:37:21.909Z
29318,97915394572,,,,,,,2025-11-24T16:37:21.909Z
1135,13510874487,,,,,,,2025-11-24T16:37:21.909Z
2021,16221963897,,,,,,,2025-11-24T16:37:21.909Z
2357,17266587657,,,,,,,2025-11-24T16:37:21.909Z
2712,18461144112,,,,,,,2025-11-24T16:37:21.909Z
2891,18923719742,,,,,,,2025-11-24T16:37:21.909Z
5251,26143916926,,,,,,,2025-11-24T16:37:21.909Z
6301,29479270485,,,,,,,2025-11-24T16:37:21.909Z
6526,30120456488,,,,,,,2025-11-24T16:37:21.909Z
6804,30845745199,,,,,,,2025-11-24T16:37:21.909Z
6897,31133581630,,,,,,,2025-11-24T16:37:21.909Z
7201,32035319689,,,,,,,2025-11-24T16:37:21.909Z
8537,35951670591,,,,,,,2025-11-24T16:37:21.909Z
9298,38233243082,,,,,,,2025-11-24T16:37:21.909Z
10123,40723061460,,,,,,,2025-11-24T16:37:21.909Z
10625,42320864077,,,,,,,2025-11-24T16:37:21.909Z
12330,47355364234,,,,,,,2025-11-24T16:37:21.909Z
13264,50087525514,,,,,,,2025-11-24T16:37:21.909Z
13940,52210094027,,,,,,,2025-11-24T16:37:21.909Z
14425,53836110852,,,,,,,2025-11-24T16:37:21.909Z
14448,53962664909,,,,,,,2025-11-24T16:37:21.909Z
15232,56261283391,,,,,,,2025-11-24T16:37:21.909Z
16429,59660180916,,,,,,,2025-11-24T16:37:21.909Z
18155,64873089657,,,,,,,2025-11-24T16:37:21.909Z
18590,66120986963,,,,,,,2025-11-24T16:37:21.909Z
18738,66495193651,,,,,,,2025-11-24T16:37:21.909Z
21903,76144117139,,,,,,,2025-11-24T16:37:21.909Z
21956,76336837530,,,,,,,2025-11-24T16:37:21.909Z
22054,76596471584,,,,,,,2025-11-24T16:37:21.909Z
22490,77724825230,,,,,,,2025-11-24T16:37:21.909Z
22778,78712127275,,,,,,,2025-11-24T16:37:21.909Z
