id_chamado,fk_tempo_abertura,fk_cliente,fk_motivo,fk_canal,fk_atendente,hora_inicio_atendimento,hora_finalizacao_atendimento,tempo_espera_seg,tempo_atendimento_seg,custo_atendimento,nota_atendimento,atendimento_resolvido
18538,2025062501,65922792061,10,CHATBOT,,2025-06-25T01:58:25.000Z,2025-06-25T01:59:03.000Z,0,38,0.00568219,3,Não
18542,2025051622,65936190227,11,URA,,2025-05-16T22:46:22.000Z,2025-05-16T22:51:13.000Z,0,291,0.02531882,2,Não
18546,2025031305,65938799658,9,CHATBOT,,2025-03-13T05:17:49.000Z,2025-03-13T05:20:08.000Z,0,139,0.00338379,3,Não
18548,2025051105,65944741301,5,CHATBOT,,2025-05-11T05:36:43.000Z,2025-05-11T05:38:25.000Z,0,102,0.01748551,3,Não
18549,2025040916,65980856635,7,CHATBOT,,2025-04-09T16:46:04.000Z,2025-04-09T16:49:42.000Z,0,218,0.02409867,3,Não
18553,2025031919,65997441604,3,URA,,2025-03-19T19:20:59.000Z,2025-03-19T19:26:32.000Z,0,333,0.06104973,4,Não
18554,2025042321,66000677523,6,URA,,2025-04-23T21:17:30.000Z,2025-04-23T21:32:27.000Z,0,897,0.08032932,3,Não
18556,2025060908,66006134963,5,URA,,2025-06-09T08:50:08.000Z,2025-06-09T08:55:12.000Z,0,304,0.03487910,4,Sim
18557,2025030912,66041894788,11,CHATBOT,,2025-03-09T12:28:34.000Z,2025-03-09T12:29:44.000Z,0,70,0.01363393,2,Não
18558,2025061318,66042229661,11,URA,,2025-06-13T18:41:58.000Z,2025-06-13T18:50:12.000Z,0,494,0.03267186,2,Não
20539,2025050709,71667901238,6,CHATBOT,,2025-05-07T09:30:29.000Z,2025-05-07T09:31:56.000Z,0,87,0.01165314,3,Não
18560,2025062610,66045878798,8,CHATBOT,,2025-06-26T10:59:32.000Z,2025-06-26T11:01:13.000Z,0,101,0.00527533,3,Não
18567,2025040102,66054445266,5,CHATBOT,,2025-04-01T02:55:50.000Z,2025-04-01T02:56:39.000Z,0,49,0.00137321,3,Não
18568,2025022810,66056800110,7,URA,,2025-02-28T10:13:48.000Z,2025-02-28T10:22:24.000Z,0,516,0.07792870,3,Sim
18570,2025012007,66063029406,9,CHATBOT,,2025-01-20T07:20:51.000Z,2025-01-20T07:24:12.000Z,0,201,0.03944974,3,Sim
18571,2025011318,66073812392,6,URA,,2025-01-13T18:20:53.000Z,2025-01-13T18:32:46.000Z,0,713,0.00721317,3,Sim
18572,2025061105,66074939053,8,CHATBOT,,2025-06-11T05:49:18.000Z,2025-06-11T05:51:16.000Z,0,118,0.00301843,3,Sim
18573,2025060801,66080239522,5,CHATBOT,,2025-06-08T01:24:47.000Z,2025-06-08T01:25:30.000Z,0,43,0.00242147,4,Não
18576,2025040521,66093449343,8,CHATBOT,,2025-04-05T21:10:39.000Z,2025-04-05T21:11:15.000Z,0,36,0.00233127,3,Sim
18577,2025022321,66098536176,7,URA,,2025-02-23T21:57:18.000Z,2025-02-23T22:11:28.000Z,0,850,0.03143501,2,Não
18504,2025020317,65775170531,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-03T17:37:10.000Z,2025-02-03T18:27:14.000Z,366,3004,1.13719439,3,Sim
18505,2025011311,65775170531,7,ATENDIMENTO ESPECIALIZADO,13,2025-01-13T12:04:31.000Z,2025-01-13T12:33:47.000Z,683,1756,0.71853883,3,Sim
18506,2025020918,65775170531,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-09T18:11:53.000Z,2025-02-09T19:17:37.000Z,473,3944,0.85844687,2,Sim
18544,2025021910,65936190227,11,ATENDIMENTO ESPECIALIZADO,13,2025-02-19T11:04:36.000Z,2025-02-19T11:26:56.000Z,342,1340,1.23774494,2,Não
18545,2025021501,65936190227,11,ATENDIMENTO ESPECIALIZADO,13,2025-02-15T01:53:54.000Z,2025-02-15T02:15:14.000Z,374,1280,0.39782088,3,Sim
18565,2025060706,66045878798,8,ATENDIMENTO ESPECIALIZADO,13,2025-06-07T06:52:59.000Z,2025-06-07T07:30:57.000Z,571,2278,1.31850691,4,Sim
18566,2025043005,66045878798,8,ATENDIMENTO ESPECIALIZADO,13,2025-04-30T05:43:10.000Z,2025-04-30T06:06:34.000Z,322,1404,0.18416169,2,Sim
18581,2025012116,66107915517,7,ATENDIMENTO ESPECIALIZADO,13,2025-01-21T16:47:17.000Z,2025-01-21T17:22:29.000Z,867,2112,1.10764077,4,Não
18582,2025032704,66107915517,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-27T04:16:20.000Z,2025-03-27T05:32:28.000Z,582,4568,0.90496926,3,Sim
18502,2025050916,65775170531,7,ATENDIMENTO INICIAL,15,2025-05-09T16:15:14.000Z,2025-05-09T16:49:41.000Z,489,2067,1.17889545,3,Não
18503,2025030307,65775170531,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-03T07:29:38.000Z,2025-03-03T08:43:02.000Z,680,4404,1.40279899,3,Não
18515,2025051602,65829670244,4,ATENDIMENTO INICIAL,15,2025-05-16T02:39:47.000Z,2025-05-16T03:22:21.000Z,440,2554,1.92912314,,Não
18516,2025052604,65829670244,4,ATENDIMENTO INICIAL,15,2025-05-26T04:35:08.000Z,2025-05-26T05:16:34.000Z,142,2486,1.08085164,,Não
18529,2025060400,65894952529,10,ATENDIMENTO INICIAL,15,2025-06-04T01:02:07.000Z,2025-06-04T01:27:58.000Z,402,1551,0.68419105,3,Não
18540,2025030822,65929128717,9,ATENDIMENTO INICIAL,15,2025-03-08T22:37:42.000Z,2025-03-08T23:12:33.000Z,344,2091,0.90203855,3,Não
18543,2025052809,65936190227,11,ATENDIMENTO INICIAL,15,2025-05-28T09:35:51.000Z,2025-05-28T09:47:30.000Z,427,699,0.21420339,4,Não
18547,2025022000,65938799658,9,ATENDIMENTO INICIAL,15,2025-02-20T00:38:28.000Z,2025-02-20T00:56:07.000Z,283,1059,0.84060753,3,Não
18551,2025043020,65981683909,6,ATENDIMENTO INICIAL,15,2025-04-30T20:58:07.000Z,2025-04-30T21:25:54.000Z,507,1667,1.10323045,3,Não
18555,2025032606,66000677523,6,ATENDIMENTO INICIAL,15,2025-03-26T06:29:13.000Z,2025-03-26T07:01:41.000Z,111,1948,0.00480860,3,Não
20538,2025062410,71663386427,11,ATENDIMENTO INICIAL,15,2025-06-24T10:12:09.000Z,2025-06-24T10:20:39.000Z,330,510,0.00799738,3,Sim
20541,2025010515,71672282742,9,ATENDIMENTO INICIAL,15,2025-01-05T15:08:32.000Z,2025-01-05T15:41:53.000Z,347,2001,0.46855437,2,Não
18561,2025052005,66045878798,8,ATENDIMENTO INICIAL,16,2025-05-20T05:24:14.000Z,2025-05-20T05:38:52.000Z,316,878,0.21893420,3,Não
18562,2025061118,66045878798,8,ATENDIMENTO INICIAL,16,2025-06-11T18:48:30.000Z,2025-06-11T18:59:34.000Z,349,664,0.50773040,3,Não
18563,2025030606,66045878798,8,ATENDIMENTO INICIAL,16,2025-03-06T06:19:07.000Z,2025-03-06T06:38:30.000Z,351,1163,0.50257553,3,Não
18564,2025030321,66045878798,8,ATENDIMENTO INICIAL,16,2025-03-03T21:19:28.000Z,2025-03-03T21:34:31.000Z,71,903,0.52931451,2,Não
18575,2025021603,66092460386,9,ATENDIMENTO INICIAL,16,2025-02-16T03:21:04.000Z,2025-02-16T04:18:52.000Z,383,3468,0.79370964,3,Não
18578,2025040405,66098536176,7,ATENDIMENTO INICIAL,16,2025-04-04T05:47:39.000Z,2025-04-04T06:44:51.000Z,260,3432,2.36994732,3,Sim
18580,2025060708,66107915517,7,ATENDIMENTO INICIAL,16,2025-06-07T08:46:41.000Z,2025-06-07T09:29:05.000Z,139,2544,1.21913936,2,Não
18500,2025032713,65774989007,5,ATENDIMENTO INICIAL,15,2025-03-27T13:22:01.000Z,2025-03-27T13:41:43.000Z,374,1182,0.23696361,5,Sim
18589,2025040520,66119895999,5,URA,,2025-04-05T20:33:19.000Z,2025-04-05T20:39:12.000Z,0,353,0.03665465,3,Sim
18593,2025042705,66123084741,7,CHATBOT,,2025-04-27T05:43:27.000Z,2025-04-27T05:44:36.000Z,0,69,0.00651530,3,Não
18595,2025013004,66123339760,6,URA,,2025-01-30T04:38:04.000Z,2025-01-30T04:44:48.000Z,0,404,0.04224407,2,Não
18611,2025012321,66135568439,6,URA,,2025-01-23T21:53:35.000Z,2025-01-23T22:06:10.000Z,0,755,0.13911748,4,Não
18616,2025042713,66157426618,7,CHATBOT,,2025-04-27T13:45:04.000Z,2025-04-27T13:46:36.000Z,0,92,0.01636958,3,Não
18619,2025061101,66177011777,13,URA,,2025-06-11T01:25:18.000Z,2025-06-11T01:34:53.000Z,0,575,0.10731012,4,Não
18627,2025021417,66202773920,5,CHATBOT,,2025-02-14T17:10:36.000Z,2025-02-14T17:11:13.000Z,0,37,0.00263627,3,Não
18630,2025012916,66208463689,3,URA,,2025-01-29T16:54:47.000Z,2025-01-29T17:03:22.000Z,0,515,0.05782232,3,Sim
18631,2025060907,66210117174,3,URA,,2025-06-09T07:56:19.000Z,2025-06-09T08:03:37.000Z,0,438,0.03401172,2,Não
18634,2025022715,66227410147,4,CHATBOT,,2025-02-27T15:59:48.000Z,2025-02-27T16:02:46.000Z,0,178,0.02041748,4,Não
18641,2025010123,66243479896,6,CHATBOT,,2025-01-01T23:00:21.000Z,2025-01-01T23:01:58.000Z,0,97,0.01689311,4,Não
18644,2025050818,66252282303,6,URA,,2025-05-08T18:16:32.000Z,2025-05-08T18:24:57.000Z,0,505,0.05862521,3,Não
18647,2025031916,66254618447,11,CHATBOT,,2025-03-19T16:55:07.000Z,2025-03-19T16:56:42.000Z,0,95,0.00319532,3,Não
18648,2025060923,66258844721,5,URA,,2025-06-09T23:23:58.000Z,2025-06-09T23:26:41.000Z,0,163,0.01300336,2,Não
18652,2025060607,66288810548,9,URA,,2025-06-06T07:50:10.000Z,2025-06-06T08:00:50.000Z,0,640,0.12714562,4,Sim
18653,2025022401,66289807834,3,CHATBOT,,2025-02-24T01:32:29.000Z,2025-02-24T01:35:22.000Z,0,173,0.01458637,2,Sim
18655,2025030312,66296466225,4,CHATBOT,,2025-03-03T12:34:19.000Z,2025-03-03T12:35:18.000Z,0,59,0.00605430,4,Sim
18660,2025031104,66313821698,5,URA,,2025-03-11T04:28:15.000Z,2025-03-11T04:34:00.000Z,0,345,0.02153708,2,Não
18671,2025062119,66325723390,10,CHATBOT,,2025-06-21T19:57:54.000Z,2025-06-21T19:58:29.000Z,0,35,0.00187556,,Não
18584,2025030616,66107915517,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-06T16:44:08.000Z,2025-03-06T17:35:48.000Z,612,3100,1.09846661,4,Sim
18585,2025021710,66107915517,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-17T10:14:15.000Z,2025-02-17T11:01:19.000Z,827,2824,0.79541164,3,Sim
18597,2025062413,66123339760,6,ATENDIMENTO ESPECIALIZADO,13,2025-06-24T13:40:00.000Z,2025-06-24T14:15:06.000Z,420,2106,0.92768061,3,Não
18600,2025052707,66129199546,3,ATENDIMENTO ESPECIALIZADO,13,2025-05-27T08:02:09.000Z,2025-05-27T09:08:37.000Z,414,3988,0.79523154,3,Sim
18601,2025021014,66129199546,3,ATENDIMENTO ESPECIALIZADO,13,2025-02-10T14:38:22.000Z,2025-02-10T15:33:18.000Z,319,3296,3.10065022,4,Sim
18602,2025012613,66129199546,3,ATENDIMENTO ESPECIALIZADO,13,2025-01-26T13:43:21.000Z,2025-01-26T14:51:09.000Z,1119,4068,1.43045720,3,Sim
18607,2025022619,66135139592,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-26T19:53:35.000Z,2025-02-26T21:11:11.000Z,930,4656,0.67080238,2,Não
18608,2025042217,66135139592,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-22T17:22:59.000Z,2025-04-22T18:16:43.000Z,744,3224,1.05834932,3,Sim
18609,2025052805,66135139592,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-28T05:26:26.000Z,2025-05-28T06:31:34.000Z,414,3908,2.47199677,4,Sim
18610,2025032223,66135139592,7,ATENDIMENTO ESPECIALIZADO,13,2025-03-22T23:15:51.000Z,2025-03-23T00:09:35.000Z,413,3224,2.19304187,3,Sim
18615,2025020104,66153201365,6,ATENDIMENTO ESPECIALIZADO,13,2025-02-01T04:08:25.000Z,2025-02-01T04:54:13.000Z,366,2748,2.08662809,3,Sim
18643,2025042010,66243479896,6,ATENDIMENTO ESPECIALIZADO,13,2025-04-20T10:44:28.000Z,2025-04-20T11:01:22.000Z,320,1014,0.59827033,3,Sim
18646,2025041606,66252282303,6,ATENDIMENTO ESPECIALIZADO,13,2025-04-16T06:31:15.000Z,2025-04-16T07:29:12.000Z,1199,3477,1.78314262,4,Não
18663,2025060106,66319120297,3,ATENDIMENTO ESPECIALIZADO,13,2025-06-01T07:07:27.000Z,2025-06-01T08:01:59.000Z,568,3272,0.95126559,3,Não
18664,2025020614,66319120297,3,ATENDIMENTO ESPECIALIZADO,13,2025-02-06T14:13:04.000Z,2025-02-06T14:56:12.000Z,632,2588,1.26549545,2,Sim
18596,2025012706,66123339760,6,ATENDIMENTO INICIAL,16,2025-01-27T06:15:42.000Z,2025-01-27T06:50:10.000Z,531,2068,1.27415460,3,Não
18583,2025042113,66107915517,7,ATENDIMENTO ESPECIALIZADO,13,2025-04-21T13:15:23.000Z,2025-04-21T14:01:43.000Z,482,2780,2.40497498,5,Sim
18599,2025062722,66129199546,3,ATENDIMENTO INICIAL,16,2025-06-27T22:26:43.000Z,2025-06-27T22:45:52.000Z,539,1149,0.47606367,3,Não
18606,2025061219,66135139592,7,ATENDIMENTO INICIAL,16,2025-06-12T19:49:23.000Z,2025-06-12T20:47:17.000Z,450,3474,1.65109845,4,Não
18620,2025060110,66177011777,13,ATENDIMENTO INICIAL,16,2025-06-01T10:56:55.000Z,2025-06-01T11:15:11.000Z,406,1096,0.66567377,2,Não
18621,2025020323,66177011777,13,ATENDIMENTO INICIAL,16,2025-02-03T23:31:58.000Z,2025-02-04T00:00:25.000Z,227,1707,0.56263359,3,Não
18622,2025010522,66177011777,13,ATENDIMENTO INICIAL,16,2025-01-05T22:09:34.000Z,2025-01-05T22:35:07.000Z,362,1533,0.68870566,4,Não
18623,2025042101,66177011777,13,ATENDIMENTO INICIAL,16,2025-04-21T01:39:15.000Z,2025-04-21T01:47:55.000Z,396,520,0.21193608,3,Sim
18624,2025041117,66177011777,13,ATENDIMENTO INICIAL,16,2025-04-11T17:35:13.000Z,2025-04-11T17:55:32.000Z,24,1219,0.21820050,3,Sim
18626,2025032102,66184630730,9,ATENDIMENTO INICIAL,16,2025-03-21T02:27:03.000Z,2025-03-21T02:51:21.000Z,418,1458,0.40350895,3,Não
18628,2025012802,66202773920,5,ATENDIMENTO INICIAL,16,2025-01-28T02:59:10.000Z,2025-01-28T03:27:18.000Z,187,1688,1.14649803,2,Não
18635,2025041319,66227410147,4,ATENDIMENTO INICIAL,16,2025-04-13T19:26:04.000Z,2025-04-13T19:44:56.000Z,100,1132,0.74035789,3,Não
27455,2025040411,92612592838,8,ATENDIMENTO INICIAL,16,2025-04-04T11:17:36.000Z,2025-04-04T11:34:38.000Z,146,1022,0.72148950,3,Não
18638,2025022406,66230348708,9,ATENDIMENTO INICIAL,16,2025-02-24T06:23:26.000Z,2025-02-24T06:40:47.000Z,393,1041,0.00890147,3,Não
18642,2025032915,66243479896,6,ATENDIMENTO INICIAL,16,2025-03-29T15:55:34.000Z,2025-03-29T16:29:05.000Z,524,2011,0.71549396,3,Não
18645,2025043011,66252282303,6,ATENDIMENTO INICIAL,16,2025-04-30T11:31:22.000Z,2025-04-30T12:03:14.000Z,313,1912,0.89039686,3,Não
18658,2025032501,66299188636,6,ATENDIMENTO INICIAL,16,2025-03-25T01:21:00.000Z,2025-03-25T01:48:58.000Z,142,1678,1.32523019,3,Não
18662,2025030501,66319120297,3,ATENDIMENTO INICIAL,16,2025-03-05T01:10:34.000Z,2025-03-05T01:37:28.000Z,519,1614,0.23109479,4,Não
18666,2025012119,66323484089,13,ATENDIMENTO INICIAL,16,2025-01-21T19:39:42.000Z,2025-01-21T19:50:14.000Z,527,632,0.27379458,3,Não
18667,2025012514,66323484089,13,ATENDIMENTO INICIAL,16,2025-01-25T14:13:24.000Z,2025-01-25T14:40:51.000Z,425,1647,0.25129673,2,Não
18668,2025051113,66323484089,13,ATENDIMENTO INICIAL,16,2025-05-11T13:42:08.000Z,2025-05-11T13:49:44.000Z,340,456,0.21075958,2,Não
18669,2025051005,66323484089,13,ATENDIMENTO INICIAL,16,2025-05-10T05:55:07.000Z,2025-05-10T06:04:27.000Z,230,560,0.38257703,,Sim
18670,2025020117,66323484089,13,ATENDIMENTO INICIAL,16,2025-02-01T17:44:07.000Z,2025-02-01T18:12:22.000Z,523,1695,1.33362131,,Sim
18594,2025042617,66123084741,7,ATENDIMENTO INICIAL,16,2025-04-26T17:42:24.000Z,2025-04-26T18:07:30.000Z,128,1506,0.18688544,4,Sim
18678,2025051416,66337397842,5,CHATBOT,,2025-05-14T16:11:17.000Z,2025-05-14T16:13:02.000Z,0,105,0.01760200,4,Não
18679,2025041306,66340676449,3,URA,,2025-04-13T06:51:09.000Z,2025-04-13T07:03:44.000Z,0,755,0.11090993,2,Não
18680,2025050114,66346343119,6,CHATBOT,,2025-05-01T14:19:57.000Z,2025-05-01T14:21:46.000Z,0,109,0.01654268,3,Não
18687,2025052623,66350381500,7,CHATBOT,,2025-05-26T23:32:19.000Z,2025-05-26T23:35:52.000Z,0,213,0.01487452,2,Não
18688,2025011802,66353284021,9,CHATBOT,,2025-01-18T02:03:43.000Z,2025-01-18T02:05:49.000Z,0,126,0.00113911,2,Não
18690,2025020623,66355505195,11,CHATBOT,,2025-02-06T23:42:15.000Z,2025-02-06T23:44:06.000Z,0,111,0.00799717,3,Não
18692,2025031915,66362168106,5,URA,,2025-03-19T15:53:16.000Z,2025-03-19T15:56:28.000Z,0,192,0.03059370,3,Não
18694,2025041503,66366507178,11,URA,,2025-04-15T03:03:00.000Z,2025-04-15T03:06:28.000Z,0,208,0.00601307,2,Não
18702,2025012618,66388949429,11,URA,,2025-01-26T18:58:12.000Z,2025-01-26T19:07:39.000Z,0,567,0.00014140,2,Não
18703,2025051108,66389906867,6,URA,,2025-05-11T08:12:05.000Z,2025-05-11T08:23:04.000Z,0,659,0.13016239,2,Sim
18704,2025061218,66393271077,11,CHATBOT,,2025-06-12T18:56:19.000Z,2025-06-12T18:57:58.000Z,0,99,0.00167864,4,Não
18707,2025032716,66420480029,3,CHATBOT,,2025-03-27T16:46:13.000Z,2025-03-27T16:48:09.000Z,0,116,0.00464948,3,Sim
18718,2025011214,66452822936,5,CHATBOT,,2025-01-12T14:27:57.000Z,2025-01-12T14:28:49.000Z,0,52,0.00321885,3,Sim
18719,2025032220,66460544392,12,URA,,2025-03-22T20:53:43.000Z,2025-03-22T21:01:27.000Z,0,464,0.04824265,3,Sim
18720,2025052009,66461933153,10,URA,,2025-05-20T09:22:17.000Z,2025-05-20T09:26:04.000Z,0,227,0.02544314,2,Não
20725,2025062104,72253049675,5,CHATBOT,,2025-06-21T04:52:42.000Z,2025-06-21T04:53:26.000Z,0,44,0.00515540,3,Sim
20727,2025052701,72255916893,11,CHATBOT,,2025-05-27T01:46:25.000Z,2025-05-27T01:47:25.000Z,0,60,0.00999391,4,Sim
20732,2025042617,72272085577,5,CHATBOT,,2025-04-26T17:37:27.000Z,2025-04-26T17:38:59.000Z,0,92,0.01613101,2,Não
18729,2025011023,66477531947,3,URA,,2025-01-10T23:49:49.000Z,2025-01-11T00:07:04.000Z,0,1035,0.01319615,2,Sim
18730,2025062511,66479246729,5,URA,,2025-06-25T11:44:01.000Z,2025-06-25T11:47:05.000Z,0,184,0.02961893,2,Não
18733,2025020904,66494545735,6,URA,,2025-02-09T04:58:59.000Z,2025-02-09T05:11:49.000Z,0,770,0.11898103,2,Não
18734,2025030522,66494990978,5,URA,,2025-03-05T22:35:55.000Z,2025-03-05T22:44:43.000Z,0,528,0.01191550,4,Não
18735,2025042823,66495193651,11,CHATBOT,,2025-04-28T23:04:26.000Z,2025-04-28T23:05:13.000Z,0,47,0.00581646,2,Não
18739,2025010607,66499565287,3,CHATBOT,,2025-01-06T07:35:42.000Z,2025-01-06T07:37:58.000Z,0,136,0.00515543,2,Não
18748,2025051909,66531571919,6,CHATBOT,,2025-05-19T09:19:58.000Z,2025-05-19T09:22:54.000Z,0,176,0.02216059,2,Sim
18749,2025012407,66534826411,11,URA,,2025-01-24T07:41:41.000Z,2025-01-24T07:48:46.000Z,0,425,0.06181760,4,Sim
18751,2025020506,66539823237,5,CHATBOT,,2025-02-05T06:15:05.000Z,2025-02-05T06:16:04.000Z,0,59,0.00160639,2,Não
18752,2025043013,66545989557,3,URA,,2025-04-30T13:09:41.000Z,2025-04-30T13:21:54.000Z,0,733,0.07701685,2,Não
18697,2025040105,66366507178,11,ATENDIMENTO ESPECIALIZADO,13,2025-04-01T05:47:35.000Z,2025-04-01T06:15:41.000Z,818,1686,0.52697010,2,Sim
18711,2025033105,66432816985,6,ATENDIMENTO ESPECIALIZADO,13,2025-03-31T05:53:00.000Z,2025-03-31T06:48:33.000Z,1125,3333,0.30638496,4,Sim
18714,2025052213,66439063130,7,ATENDIMENTO ESPECIALIZADO,13,2025-05-22T14:08:34.000Z,2025-05-22T15:14:34.000Z,850,3960,1.99279204,3,Não
18715,2025012212,66439063130,7,ATENDIMENTO ESPECIALIZADO,13,2025-01-22T12:50:41.000Z,2025-01-22T13:46:09.000Z,453,3328,0.94941621,3,Sim
18716,2025060200,66439063130,7,ATENDIMENTO ESPECIALIZADO,13,2025-06-02T00:27:36.000Z,2025-06-02T01:24:32.000Z,1073,3416,1.85461557,2,Sim
18717,2025022811,66439063130,7,ATENDIMENTO ESPECIALIZADO,13,2025-02-28T11:55:37.000Z,2025-02-28T12:25:45.000Z,917,1808,1.76409869,5,Sim
18727,2025012621,66462148732,8,ATENDIMENTO ESPECIALIZADO,13,2025-01-26T21:17:41.000Z,2025-01-26T21:39:07.000Z,955,1286,0.44881707,4,Sim
18737,2025031210,66495193651,11,ATENDIMENTO ESPECIALIZADO,13,2025-03-12T10:21:51.000Z,2025-03-12T10:34:07.000Z,1006,736,0.16178278,3,Sim
18741,2025050914,66499565287,3,ATENDIMENTO ESPECIALIZADO,13,2025-05-09T15:06:52.000Z,2025-05-09T15:53:32.000Z,601,2800,0.61096029,2,Não
18742,2025022422,66499565287,3,ATENDIMENTO ESPECIALIZADO,13,2025-02-24T22:19:26.000Z,2025-02-24T23:34:02.000Z,953,4476,2.31856652,2,Não
18743,2025040601,66499565287,3,ATENDIMENTO ESPECIALIZADO,13,2025-04-06T01:20:34.000Z,2025-04-06T02:05:46.000Z,1041,2712,1.99902820,3,Sim
18754,2025011405,66545989557,3,ATENDIMENTO ESPECIALIZADO,13,2025-01-14T05:49:33.000Z,2025-01-14T06:38:21.000Z,399,2928,2.69339584,2,Não
18755,2025050306,66545989557,3,ATENDIMENTO ESPECIALIZADO,13,2025-05-03T06:50:38.000Z,2025-05-03T07:20:22.000Z,527,1784,1.34341861,4,Sim
18674,2025061021,66335475541,13,ATENDIMENTO INICIAL,16,2025-06-10T21:08:49.000Z,2025-06-10T21:26:11.000Z,80,1042,0.64547019,2,Não
18696,2025032919,66366507178,11,ATENDIMENTO ESPECIALIZADO,13,2025-03-29T19:29:55.000Z,2025-03-29T19:50:29.000Z,1079,1234,0.91599252,3,Sim
18675,2025042815,66335475541,13,ATENDIMENTO INICIAL,16,2025-04-28T15:32:42.000Z,2025-04-28T15:58:09.000Z,528,1527,0.14912083,2,Não
18676,2025022215,66335475541,13,ATENDIMENTO INICIAL,16,2025-02-22T15:48:18.000Z,2025-02-22T16:14:27.000Z,421,1569,0.36673469,2,Não
18677,2025051102,66335475541,13,ATENDIMENTO INICIAL,16,2025-05-11T02:17:42.000Z,2025-05-11T02:46:30.000Z,199,1728,0.59242266,2,Não
18681,2025011800,66346343119,6,ATENDIMENTO INICIAL,16,2025-01-18T00:53:58.000Z,2025-01-18T01:24:18.000Z,246,1820,0.89447296,3,Não
18689,2025011317,66353284021,9,ATENDIMENTO INICIAL,16,2025-01-13T17:19:11.000Z,2025-01-13T17:59:41.000Z,358,2430,1.77067042,3,Sim
18693,2025060902,66362168106,5,ATENDIMENTO INICIAL,16,2025-06-09T02:43:51.000Z,2025-06-09T02:54:21.000Z,105,630,0.23265090,3,Não
18695,2025010818,66366507178,11,ATENDIMENTO INICIAL,16,2025-01-08T18:55:15.000Z,2025-01-08T19:15:01.000Z,425,1186,0.83716984,2,Não
18710,2025052703,66432816985,6,ATENDIMENTO INICIAL,16,2025-05-27T03:18:09.000Z,2025-05-27T04:02:06.000Z,426,2637,0.93750373,2,Não
18722,2025030105,66462148732,8,ATENDIMENTO INICIAL,16,2025-03-01T05:09:23.000Z,2025-03-01T05:27:22.000Z,474,1079,0.82121143,2,Não
18723,2025051907,66462148732,8,ATENDIMENTO INICIAL,16,2025-05-19T07:26:52.000Z,2025-05-19T07:43:28.000Z,290,996,0.54754110,2,Não
18724,2025032410,66462148732,8,ATENDIMENTO INICIAL,16,2025-03-24T10:30:01.000Z,2025-03-24T10:38:12.000Z,451,491,0.00234550,2,Não
18725,2025042310,66462148732,8,ATENDIMENTO INICIAL,16,2025-04-23T10:20:51.000Z,2025-04-23T10:48:08.000Z,373,1637,1.18620422,3,Não
20731,2025041000,72269180493,6,ATENDIMENTO INICIAL,16,2025-04-10T00:42:17.000Z,2025-04-10T00:55:07.000Z,522,770,0.56297533,3,Sim
18726,2025010617,66462148732,8,ATENDIMENTO INICIAL,16,2025-01-06T18:01:31.000Z,2025-01-06T18:14:33.000Z,485,782,0.31185117,3,Sim
18731,2025022319,66479246729,5,ATENDIMENTO INICIAL,16,2025-02-23T20:00:00.000Z,2025-02-23T20:10:36.000Z,321,636,0.27803694,3,Não
18740,2025050212,66499565287,3,ATENDIMENTO INICIAL,16,2025-05-02T12:24:52.000Z,2025-05-02T12:58:22.000Z,15,2010,0.19786985,5,Não
18753,2025040801,66545989557,3,ATENDIMENTO INICIAL,16,2025-04-08T02:00:17.000Z,2025-04-08T02:18:20.000Z,518,1083,0.68795998,2,Não
18673,2025061814,66335475541,13,ATENDIMENTO INICIAL,16,2025-06-18T14:44:33.000Z,2025-06-18T14:52:53.000Z,582,500,0.19489898,2,Não
18757,2025062700,66548897321,6,URA,,2025-06-27T00:10:32.000Z,2025-06-27T00:14:32.000Z,0,240,0.04212568,4,Não
18762,2025061317,66559158782,9,CHATBOT,,2025-06-13T17:43:37.000Z,2025-06-13T17:45:50.000Z,0,133,0.01651917,3,Não
18767,2025020116,66572901897,5,CHATBOT,,2025-02-01T16:10:47.000Z,2025-02-01T16:11:35.000Z,0,48,0.00382604,4,Não
18769,2025051518,66579458080,10,CHATBOT,,2025-05-15T18:18:51.000Z,2025-05-15T18:20:00.000Z,0,69,0.00582843,2,Não
18773,2025021110,66597072860,10,URA,,2025-02-11T10:15:12.000Z,2025-02-11T10:23:29.000Z,0,497,0.04501672,3,Sim
18775,2025010115,66607352430,3,CHATBOT,,2025-01-01T15:45:39.000Z,2025-01-01T15:49:25.000Z,0,226,0.00642465,3,Não
18782,2025041607,66628239351,6,URA,,2025-04-16T07:50:07.000Z,2025-04-16T07:59:04.000Z,0,537,0.07741129,3,Não
18785,2025061901,66636092911,9,CHATBOT,,2025-06-19T01:02:17.000Z,2025-06-19T01:06:14.000Z,0,237,0.01652081,2,Não
18789,2025011220,66645401957,3,URA,,2025-01-12T20:47:21.000Z,2025-01-12T21:00:34.000Z,0,793,0.14015958,4,Não
