data,ano,mes,dia,dia_semana_num,nome_dia_semana,nome_mes,fim_de_semana,trimestre,semestre,hora_do_dia,turno,sk_tempo
2026-03-30,2026,3,30,2,Segunda-feira,Março,Não,1,1,23,Noite,2026033023
2026-03-31,2026,3,31,3,Terça-feira,Março,Não,1,1,21,Noite,2026033121
2026-04-01,2026,4,1,4,Quarta-feira,Abril,Não,2,1,22,Noite,2026040122
2026-04-02,2026,4,2,5,Quinta-feira,Abril,Não,2,1,23,Noite,2026040223
2026-04-03,2026,4,3,6,Sexta-feira,Abril,Não,2,1,21,Noite,2026040321
2026-04-04,2026,4,4,7,Sábado,Abril,Sim,2,1,22,Noite,2026040422
2026-04-05,2026,4,5,1,Domingo,Abril,Sim,2,1,23,Noite,2026040523
2026-04-06,2026,4,6,2,Segunda-feira,Abril,Não,2,1,21,Noite,2026040621
2026-04-07,2026,4,7,3,Terça-feira,Abril,Não,2,1,22,Noite,2026040722
2026-04-08,2026,4,8,4,Quarta-feira,Abril,Não,2,1,23,Noite,2026040823
2026-04-09,2026,4,9,5,Quinta-feira,Abril,Não,2,1,21,Noite,2026040921
2026-04-10,2026,4,10,6,Sexta-feira,Abril,Não,2,1,22,Noite,2026041022
2026-04-11,2026,4,11,7,Sábado,Abril,Sim,2,1,23,Noite,2026041123
2026-04-12,2026,4,12,1,Domingo,Abril,Sim,2,1,21,Noite,2026041221
2026-04-13,2026,4,13,2,Segunda-feira,Abril,Não,2,1,22,Noite,2026041322
2026-04-14,2026,4,14,3,Terça-feira,Abril,Não,2,1,23,Noite,2026041423
2026-04-15,2026,4,15,4,Quarta-feira,Abril,Não,2,1,21,Noite,2026041521
2026-04-16,2026,4,16,5,Quinta-feira,Abril,Não,2,1,22,Noite,2026041622
2026-04-17,2026,4,17,6,Sexta-feira,Abril,Não,2,1,23,Noite,2026041723
2026-04-18,2026,4,18,7,Sábado,Abril,Sim,2,1,21,Noite,2026041821
2026-04-19,2026,4,19,1,Domingo,Abril,Sim,2,1,22,Noite,2026041922
2026-04-20,2026,4,20,2,Segunda-feira,Abril,Não,2,1,23,Noite,2026042023
2026-04-21,2026,4,21,3,Terça-feira,Abril,Não,2,1,21,Noite,2026042121
2026-04-22,2026,4,22,4,Quarta-feira,Abril,Não,2,1,22,Noite,2026042222
2026-04-23,2026,4,23,5,Quinta-feira,Abril,Não,2,1,23,Noite,2026042323
2026-04-24,2026,4,24,6,Sexta-feira,Abril,Não,2,1,21,Noite,2026042421
2026-04-25,2026,4,25,7,Sábado,Abril,Sim,2,1,22,Noite,2026042522
2026-04-26,2026,4,26,1,Domingo,Abril,Sim,2,1,23,Noite,2026042623
2026-04-27,2026,4,27,2,Segunda-feira,Abril,Não,2,1,21,Noite,2026042721
2026-04-28,2026,4,28,3,Terça-feira,Abril,Não,2,1,22,Noite,2026042822
2026-04-29,2026,4,29,4,Quarta-feira,Abril,Não,2,1,23,Noite,2026042923
2026-04-30,2026,4,30,5,Quinta-feira,Abril,Não,2,1,21,Noite,2026043021
2026-05-01,2026,5,1,6,Sexta-feira,Maio,Não,2,1,22,Noite,2026050122
2026-05-02,2026,5,2,7,Sábado,Maio,Sim,2,1,23,Noite,2026050223
2026-05-03,2026,5,3,1,Domingo,Maio,Sim,2,1,21,Noite,2026050321
2026-05-04,2026,5,4,2,Segunda-feira,Maio,Não,2,1,22,Noite,2026050422
2026-05-05,2026,5,5,3,Terça-feira,Maio,Não,2,1,23,Noite,2026050523
2026-05-06,2026,5,6,4,Quarta-feira,Maio,Não,2,1,21,Noite,2026050621
2026-05-07,2026,5,7,5,Quinta-feira,Maio,Não,2,1,22,Noite,2026050722
2026-05-08,2026,5,8,6,Sexta-feira,Maio,Não,2,1,23,Noite,2026050823
2026-05-09,2026,5,9,7,Sábado,Maio,Sim,2,1,21,Noite,2026050921
2026-05-10,2026,5,10,1,Domingo,Maio,Sim,2,1,22,Noite,2026051022
2026-05-11,2026,5,11,2,Segunda-feira,Maio,Não,2,1,23,Noite,2026051123
2026-05-12,2026,5,12,3,Terça-feira,Maio,Não,2,1,21,Noite,2026051221
2026-05-13,2026,5,13,4,Quarta-feira,Maio,Não,2,1,22,Noite,2026051322
2026-05-14,2026,5,14,5,Quinta-feira,Maio,Não,2,1,23,Noite,2026051423
2026-05-15,2026,5,15,6,Sexta-feira,Maio,Não,2,1,21,Noite,2026051521
2026-05-16,2026,5,16,7,Sábado,Maio,Sim,2,1,22,Noite,2026051622
2026-05-17,2026,5,17,1,Domingo,Maio,Sim,2,1,23,Noite,2026051723
2026-05-18,2026,5,18,2,Segunda-feira,Maio,Não,2,1,21,Noite,2026051821
2026-05-19,2026,5,19,3,Terça-feira,Maio,Não,2,1,22,Noite,2026051922
2026-05-20,2026,5,20,4,Quarta-feira,Maio,Não,2,1,23,Noite,2026052023
2026-05-21,2026,5,21,5,Quinta-feira,Maio,Não,2,1,21,Noite,2026052121
2026-05-22,2026,5,22,6,Sexta-feira,Maio,Não,2,1,22,Noite,2026052222
2026-05-23,2026,5,23,7,Sábado,Maio,Sim,2,1,23,Noite,2026052323
2026-05-24,2026,5,24,1,Domingo,Maio,Sim,2,1,21,Noite,2026052421
2026-05-25,2026,5,25,2,Segunda-feira,Maio,Não,2,1,22,Noite,2026052522
2026-05-26,2026,5,26,3,Terça-feira,Maio,Não,2,1,23,Noite,2026052623
2026-05-27,2026,5,27,4,Quarta-feira,Maio,Não,2,1,21,Noite,2026052721
2026-05-28,2026,5,28,5,Quinta-feira,Maio,Não,2,1,22,Noite,2026052822
2026-05-29,2026,5,29,6,Sexta-feira,Maio,Não,2,1,23,Noite,2026052923
2026-05-30,2026,5,30,7,Sábado,Maio,Sim,2,1,21,Noite,2026053021
2026-05-31,2026,5,31,1,Domingo,Maio,Sim,2,1,22,Noite,2026053122
2026-06-01,2026,6,1,2,Segunda-feira,Junho,Não,2,1,23,Noite,2026060123
2026-06-02,2026,6,2,3,Terça-feira,Junho,Não,2,1,21,Noite,2026060221
2026-06-03,2026,6,3,4,Quarta-feira,Junho,Não,2,1,22,Noite,2026060322
2026-06-04,2026,6,4,5,Quinta-feira,Junho,Não,2,1,23,Noite,2026060423
2026-06-05,2026,6,5,6,Sexta-feira,Junho,Não,2,1,21,Noite,2026060521
2026-06-06,2026,6,6,7,Sábado,Junho,Sim,2,1,22,Noite,2026060622
2026-06-07,2026,6,7,1,Domingo,Junho,Sim,2,1,23,Noite,2026060723
2026-06-08,2026,6,8,2,Segunda-feira,Junho,Não,2,1,21,Noite,2026060821
2026-06-09,2026,6,9,3,Terça-feira,Junho,Não,2,1,22,Noite,2026060922
2026-06-10,2026,6,10,4,Quarta-feira,Junho,Não,2,1,23,Noite,2026061023
2026-06-11,2026,6,11,5,Quinta-feira,Junho,Não,2,1,21,Noite,2026061121
2026-06-12,2026,6,12,6,Sexta-feira,Junho,Não,2,1,22,Noite,2026061222
2026-06-13,2026,6,13,7,Sábado,Junho,Sim,2,1,23,Noite,2026061323
2026-06-14,2026,6,14,1,Domingo,Junho,Sim,2,1,21,Noite,2026061421
2026-06-15,2026,6,15,2,Segunda-feira,Junho,Não,2,1,22,Noite,2026061522
2026-06-16,2026,6,16,3,Terça-feira,Junho,Não,2,1,23,Noite,2026061623
2026-06-17,2026,6,17,4,Quarta-feira,Junho,Não,2,1,21,Noite,2026061721
2026-06-18,2026,6,18,5,Quinta-feira,Junho,Não,2,1,22,Noite,2026061822
2026-06-19,2026,6,19,6,Sexta-feira,Junho,Não,2,1,23,Noite,2026061923
2026-06-20,2026,6,20,7,Sábado,Junho,Sim,2,1,21,Noite,2026062021
2026-06-21,2026,6,21,1,Domingo,Junho,Sim,2,1,22,Noite,2026062122
2026-06-22,2026,6,22,2,Segunda-feira,Junho,Não,2,1,23,Noite,2026062223
2026-06-23,2026,6,23,3,Terça-feira,Junho,Não,2,1,21,Noite,2026062321
2026-06-24,2026,6,24,4,Quarta-feira,Junho,Não,2,1,22,Noite,2026062422
2026-06-25,2026,6,25,5,Quinta-feira,Junho,Não,2,1,23,Noite,2026062523
2026-06-26,2026,6,26,6,Sexta-feira,Junho,Não,2,1,21,Noite,2026062621
2026-06-27,2026,6,27,7,Sábado,Junho,Sim,2,1,22,Noite,2026062722
2026-06-28,2026,6,28,1,Domingo,Junho,Sim,2,1,23,Noite,2026062823
2026-06-29,2026,6,29,2,Segunda-feira,Junho,Não,2,1,21,Noite,2026062921
2026-06-30,2026,6,30,3,Terça-feira,Junho,Não,2,1,22,Noite,2026063022
2026-07-01,2026,7,1,4,Quarta-feira,Julho,Não,3,2,23,Noite,2026070123
2026-07-02,2026,7,2,5,Quinta-feira,Julho,Não,3,2,21,Noite,2026070221
2026-07-03,2026,7,3,6,Sexta-feira,Julho,Não,3,2,22,Noite,2026070322
2026-07-04,2026,7,4,7,Sábado,Julho,Sim,3,2,23,Noite,2026070423
2026-07-05,2026,7,5,1,Domingo,Julho,Sim,3,2,21,Noite,2026070521
2026-07-06,2026,7,6,2,Segunda-feira,Julho,Não,3,2,22,Noite,2026070622
2026-07-07,2026,7,7,3,Terça-feira,Julho,Não,3,2,23,Noite,2026070723
2026-07-08,2026,7,8,4,Quarta-feira,Julho,Não,3,2,21,Noite,2026070821
2026-07-09,2026,7,9,5,Quinta-feira,Julho,Não,3,2,22,Noite,2026070922
2026-07-10,2026,7,10,6,Sexta-feira,Julho,Não,3,2,23,Noite,2026071023
2026-07-11,2026,7,11,7,Sábado,Julho,Sim,3,2,21,Noite,2026071121
2026-07-12,2026,7,12,1,Domingo,Julho,Sim,3,2,22,Noite,2026071222
2026-07-13,2026,7,13,2,Segunda-feira,Julho,Não,3,2,23,Noite,2026071323
2026-07-14,2026,7,14,3,Terça-feira,Julho,Não,3,2,21,Noite,2026071421
2026-07-15,2026,7,15,4,Quarta-feira,Julho,Não,3,2,22,Noite,2026071522
2026-07-16,2026,7,16,5,Quinta-feira,Julho,Não,3,2,23,Noite,2026071623
2026-07-17,2026,7,17,6,Sexta-feira,Julho,Não,3,2,21,Noite,2026071721
2026-07-18,2026,7,18,7,Sábado,Julho,Sim,3,2,22,Noite,2026071822
2026-07-19,2026,7,19,1,Domingo,Julho,Sim,3,2,23,Noite,2026071923
2026-07-20,2026,7,20,2,Segunda-feira,Julho,Não,3,2,21,Noite,2026072021
2026-07-21,2026,7,21,3,Terça-feira,Julho,Não,3,2,22,Noite,2026072122
2026-07-22,2026,7,22,4,Quarta-feira,Julho,Não,3,2,23,Noite,2026072223
2026-07-23,2026,7,23,5,Quinta-feira,Julho,Não,3,2,21,Noite,2026072321
2026-07-24,2026,7,24,6,Sexta-feira,Julho,Não,3,2,22,Noite,2026072422
2026-07-25,2026,7,25,7,Sábado,Julho,Sim,3,2,23,Noite,2026072523
2026-07-26,2026,7,26,1,Domingo,Julho,Sim,3,2,21,Noite,2026072621
2026-07-27,2026,7,27,2,Segunda-feira,Julho,Não,3,2,22,Noite,2026072722
2026-07-28,2026,7,28,3,Terça-feira,Julho,Não,3,2,23,Noite,2026072823
2026-07-29,2026,7,29,4,Quarta-feira,Julho,Não,3,2,21,Noite,2026072921
2026-07-30,2026,7,30,5,Quinta-feira,Julho,Não,3,2,22,Noite,2026073022
2026-07-31,2026,7,31,6,Sexta-feira,Julho,Não,3,2,23,Noite,2026073123
2026-08-01,2026,8,1,7,Sábado,Agosto,Sim,3,2,21,Noite,2026080121
2026-08-02,2026,8,2,1,Domingo,Agosto,Sim,3,2,22,Noite,2026080222
2026-08-03,2026,8,3,2,Segunda-feira,Agosto,Não,3,2,23,Noite,2026080323
2026-08-04,2026,8,4,3,Terça-feira,Agosto,Não,3,2,21,Noite,2026080421
2026-08-05,2026,8,5,4,Quarta-feira,Agosto,Não,3,2,22,Noite,2026080522
2026-08-06,2026,8,6,5,Quinta-feira,Agosto,Não,3,2,23,Noite,2026080623
2026-08-07,2026,8,7,6,Sexta-feira,Agosto,Não,3,2,21,Noite,2026080721
2026-08-08,2026,8,8,7,Sábado,Agosto,Sim,3,2,22,Noite,2026080822
2026-08-09,2026,8,9,1,Domingo,Agosto,Sim,3,2,23,Noite,2026080923
2026-08-10,2026,8,10,2,Segunda-feira,Agosto,Não,3,2,21,Noite,2026081021
2026-08-11,2026,8,11,3,Terça-feira,Agosto,Não,3,2,22,Noite,2026081122
2026-08-12,2026,8,12,4,Quarta-feira,Agosto,Não,3,2,23,Noite,2026081223
2026-08-13,2026,8,13,5,Quinta-feira,Agosto,Não,3,2,21,Noite,2026081321
2026-08-14,2026,8,14,6,Sexta-feira,Agosto,Não,3,2,22,Noite,2026081422
2026-08-15,2026,8,15,7,Sábado,Agosto,Sim,3,2,23,Noite,2026081523
2026-08-16,2026,8,16,1,Domingo,Agosto,Sim,3,2,21,Noite,2026081621
2026-08-17,2026,8,17,2,Segunda-feira,Agosto,Não,3,2,22,Noite,2026081722
2026-08-18,2026,8,18,3,Terça-feira,Agosto,Não,3,2,23,Noite,2026081823
2026-08-19,2026,8,19,4,Quarta-feira,Agosto,Não,3,2,21,Noite,2026081921
2026-08-20,2026,8,20,5,Quinta-feira,Agosto,Não,3,2,22,Noite,2026082022
2026-08-21,2026,8,21,6,Sexta-feira,Agosto,Não,3,2,23,Noite,2026082123
2026-08-22,2026,8,22,7,Sábado,Agosto,Sim,3,2,21,Noite,2026082221
2026-08-23,2026,8,23,1,Domingo,Agosto,Sim,3,2,22,Noite,2026082322
2026-08-24,2026,8,24,2,Segunda-feira,Agosto,Não,3,2,23,Noite,2026082423
2026-08-25,2026,8,25,3,Terça-feira,Agosto,Não,3,2,21,Noite,2026082521
2026-08-26,2026,8,26,4,Quarta-feira,Agosto,Não,3,2,22,Noite,2026082622
2026-08-27,2026,8,27,5,Quinta-feira,Agosto,Não,3,2,23,Noite,2026082723
2026-08-28,2026,8,28,6,Sexta-feira,Agosto,Não,3,2,21,Noite,2026082821
2026-08-29,2026,8,29,7,Sábado,Agosto,Sim,3,2,22,Noite,2026082922
2026-08-30,2026,8,30,1,Domingo,Agosto,Sim,3,2,23,Noite,2026083023
2026-08-31,2026,8,31,2,Segunda-feira,Agosto,Não,3,2,21,Noite,2026083121
2026-09-01,2026,9,1,3,Terça-feira,Setembro,Não,3,2,22,Noite,2026090122
2026-09-02,2026,9,2,4,Quarta-feira,Setembro,Não,3,2,23,Noite,2026090223
2026-09-03,2026,9,3,5,Quinta-feira,Setembro,Não,3,2,21,Noite,2026090321
2026-09-04,2026,9,4,6,Sexta-feira,Setembro,Não,3,2,22,Noite,2026090422
2026-09-05,2026,9,5,7,Sábado,Setembro,Sim,3,2,23,Noite,2026090523
2026-09-06,2026,9,6,1,Domingo,Setembro,Sim,3,2,21,Noite,2026090621
2026-09-07,2026,9,7,2,Segunda-feira,Setembro,Não,3,2,22,Noite,2026090722
2026-09-08,2026,9,8,3,Terça-feira,Setembro,Não,3,2,23,Noite,2026090823
2026-09-09,2026,9,9,4,Quarta-feira,Setembro,Não,3,2,21,Noite,2026090921
2026-09-10,2026,9,10,5,Quinta-feira,Setembro,Não,3,2,22,Noite,2026091022
2026-09-11,2026,9,11,6,Sexta-feira,Setembro,Não,3,2,23,Noite,2026091123
2026-09-12,2026,9,12,7,Sábado,Setembro,Sim,3,2,21,Noite,2026091221
2026-09-13,2026,9,13,1,Domingo,Setembro,Sim,3,2,22,Noite,2026091322
2026-09-14,2026,9,14,2,Segunda-feira,Setembro,Não,3,2,23,Noite,2026091423
2026-09-15,2026,9,15,3,Terça-feira,Setembro,Não,3,2,21,Noite,2026091521
2026-09-16,2026,9,16,4,Quarta-feira,Setembro,Não,3,2,22,Noite,2026091622
2026-09-17,2026,9,17,5,Quinta-feira,Setembro,Não,3,2,23,Noite,2026091723
2026-09-18,2026,9,18,6,Sexta-feira,Setembro,Não,3,2,21,Noite,2026091821
2026-09-19,2026,9,19,7,Sábado,Setembro,Sim,3,2,22,Noite,2026091922
2026-09-20,2026,9,20,1,Domingo,Setembro,Sim,3,2,23,Noite,2026092023
2026-09-21,2026,9,21,2,Segunda-feira,Setembro,Não,3,2,21,Noite,2026092121
2026-09-22,2026,9,22,3,Terça-feira,Setembro,Não,3,2,22,Noite,2026092222
2026-09-23,2026,9,23,4,Quarta-feira,Setembro,Não,3,2,23,Noite,2026092323
2026-09-24,2026,9,24,5,Quinta-feira,Setembro,Não,3,2,21,Noite,2026092421
2026-09-25,2026,9,25,6,Sexta-feira,Setembro,Não,3,2,22,Noite,2026092522
2026-09-26,2026,9,26,7,Sábado,Setembro,Sim,3,2,23,Noite,2026092623
2026-09-27,2026,9,27,1,Domingo,Setembro,Sim,3,2,21,Noite,2026092721
2026-09-28,2026,9,28,2,Segunda-feira,Setembro,Não,3,2,22,Noite,2026092822
2026-09-29,2026,9,29,3,Terça-feira,Setembro,Não,3,2,23,Noite,2026092923
2026-09-30,2026,9,30,4,Quarta-feira,Setembro,Não,3,2,21,Noite,2026093021
2026-10-01,2026,10,1,5,Quinta-feira,Outubro,Não,4,2,22,Noite,2026100122
2026-10-02,2026,10,2,6,Sexta-feira,Outubro,Não,4,2,23,Noite,2026100223
2026-10-03,2026,10,3,7,Sábado,Outubro,Sim,4,2,21,Noite,2026100321
2026-10-04,2026,10,4,1,Domingo,Outubro,Sim,4,2,22,Noite,2026100422
2026-10-05,2026,10,5,2,Segunda-feira,Outubro,Não,4,2,23,Noite,2026100523
2026-10-06,2026,10,6,3,Terça-feira,Outubro,Não,4,2,21,Noite,2026100621
2026-10-07,2026,10,7,4,Quarta-feira,Outubro,Não,4,2,22,Noite,2026100722
2026-10-08,2026,10,8,5,Quinta-feira,Outubro,Não,4,2,23,Noite,2026100823
2026-10-09,2026,10,9,6,Sexta-feira,Outubro,Não,4,2,21,Noite,2026100921
2026-10-10,2026,10,10,7,Sábado,Outubro,Sim,4,2,22,Noite,2026101022
2026-10-11,2026,10,11,1,Domingo,Outubro,Sim,4,2,23,Noite,2026101123
2026-10-12,2026,10,12,2,Segunda-feira,Outubro,Não,4,2,21,Noite,2026101221
2026-10-13,2026,10,13,3,Terça-feira,Outubro,Não,4,2,22,Noite,2026101322
2026-10-14,2026,10,14,4,Quarta-feira,Outubro,Não,4,2,23,Noite,2026101423
2026-10-15,2026,10,15,5,Quinta-feira,Outubro,Não,4,2,21,Noite,2026101521
2026-10-16,2026,10,16,6,Sexta-feira,Outubro,Não,4,2,22,Noite,2026101622
2026-10-17,2026,10,17,7,Sábado,Outubro,Sim,4,2,23,Noite,2026101723
2026-10-18,2026,10,18,1,Domingo,Outubro,Sim,4,2,21,Noite,2026101821
2026-10-19,2026,10,19,2,Segunda-feira,Outubro,Não,4,2,22,Noite,2026101922
2026-10-20,2026,10,20,3,Terça-feira,Outubro,Não,4,2,23,Noite,2026102023
2026-10-21,2026,10,21,4,Quarta-feira,Outubro,Não,4,2,21,Noite,2026102121
2026-10-22,2026,10,22,5,Quinta-feira,Outubro,Não,4,2,22,Noite,2026102222
2026-10-23,2026,10,23,6,Sexta-feira,Outubro,Não,4,2,23,Noite,2026102323
2026-10-24,2026,10,24,7,Sábado,Outubro,Sim,4,2,21,Noite,2026102421
2026-10-25,2026,10,25,1,Domingo,Outubro,Sim,4,2,22,Noite,2026102522
2026-10-26,2026,10,26,2,Segunda-feira,Outubro,Não,4,2,23,Noite,2026102623
2026-10-27,2026,10,27,3,Terça-feira,Outubro,Não,4,2,21,Noite,2026102721
2026-10-28,2026,10,28,4,Quarta-feira,Outubro,Não,4,2,22,Noite,2026102822
2026-10-29,2026,10,29,5,Quinta-feira,Outubro,Não,4,2,23,Noite,2026102923
2026-10-30,2026,10,30,6,Sexta-feira,Outubro,Não,4,2,21,Noite,2026103021
2026-10-31,2026,10,31,7,Sábado,Outubro,Sim,4,2,22,Noite,2026103122
2026-11-01,2026,11,1,1,Domingo,Novembro,Sim,4,2,23,Noite,2026110123
2026-11-02,2026,11,2,2,Segunda-feira,Novembro,Não,4,2,21,Noite,2026110221
2026-11-03,2026,11,3,3,Terça-feira,Novembro,Não,4,2,22,Noite,2026110322
2026-11-04,2026,11,4,4,Quarta-feira,Novembro,Não,4,2,23,Noite,2026110423
2026-11-05,2026,11,5,5,Quinta-feira,Novembro,Não,4,2,21,Noite,2026110521
2026-11-06,2026,11,6,6,Sexta-feira,Novembro,Não,4,2,22,Noite,2026110622
2026-11-07,2026,11,7,7,Sábado,Novembro,Sim,4,2,23,Noite,2026110723
2026-11-08,2026,11,8,1,Domingo,Novembro,Sim,4,2,21,Noite,2026110821
2026-11-09,2026,11,9,2,Segunda-feira,Novembro,Não,4,2,22,Noite,2026110922
2026-11-10,2026,11,10,3,Terça-feira,Novembro,Não,4,2,23,Noite,2026111023
2026-11-11,2026,11,11,4,Quarta-feira,Novembro,Não,4,2,21,Noite,2026111121
2026-11-12,2026,11,12,5,Quinta-feira,Novembro,Não,4,2,22,Noite,2026111222
2026-11-13,2026,11,13,6,Sexta-feira,Novembro,Não,4,2,23,Noite,2026111323
2026-11-14,2026,11,14,7,Sábado,Novembro,Sim,4,2,21,Noite,2026111421
2026-11-15,2026,11,15,1,Domingo,Novembro,Sim,4,2,22,Noite,2026111522
2026-11-16,2026,11,16,2,Segunda-feira,Novembro,Não,4,2,23,Noite,2026111623
2026-11-17,2026,11,17,3,Terça-feira,Novembro,Não,4,2,21,Noite,2026111721
2026-11-18,2026,11,18,4,Quarta-feira,Novembro,Não,4,2,22,Noite,2026111822
2026-11-19,2026,11,19,5,Quinta-feira,Novembro,Não,4,2,23,Noite,2026111923
2026-11-20,2026,11,20,6,Sexta-feira,Novembro,Não,4,2,21,Noite,2026112021
2026-11-21,2026,11,21,7,Sábado,Novembro,Sim,4,2,22,Noite,2026112122
2026-11-22,2026,11,22,1,Domingo,Novembro,Sim,4,2,23,Noite,2026112223
2026-11-23,2026,11,23,2,Segunda-feira,Novembro,Não,4,2,21,Noite,2026112321
2026-11-24,2026,11,24,3,Terça-feira,Novembro,Não,4,2,22,Noite,2026112422
2026-11-25,2026,11,25,4,Quarta-feira,Novembro,Não,4,2,23,Noite,2026112523
2026-11-26,2026,11,26,5,Quinta-feira,Novembro,Não,4,2,21,Noite,2026112621
2026-11-27,2026,11,27,6,Sexta-feira,Novembro,Não,4,2,22,Noite,2026112722
2026-11-28,2026,11,28,7,Sábado,Novembro,Sim,4,2,23,Noite,2026112823
2026-11-29,2026,11,29,1,Domingo,Novembro,Sim,4,2,21,Noite,2026112921
2026-11-30,2026,11,30,2,Segunda-feira,Novembro,Não,4,2,22,Noite,2026113022
2026-12-01,2026,12,1,3,Terça-feira,Dezembro,Não,4,2,23,Noite,2026120123
2026-12-02,2026,12,2,4,Quarta-feira,Dezembro,Não,4,2,21,Noite,2026120221
2026-12-03,2026,12,3,5,Quinta-feira,Dezembro,Não,4,2,22,Noite,2026120322
2026-12-04,2026,12,4,6,Sexta-feira,Dezembro,Não,4,2,23,Noite,2026120423
2026-12-05,2026,12,5,7,Sábado,Dezembro,Sim,4,2,21,Noite,2026120521
2026-12-06,2026,12,6,1,Domingo,Dezembro,Sim,4,2,22,Noite,2026120622
2026-12-07,2026,12,7,2,Segunda-feira,Dezembro,Não,4,2,23,Noite,2026120723
2026-12-08,2026,12,8,3,Terça-feira,Dezembro,Não,4,2,21,Noite,2026120821
2026-12-09,2026,12,9,4,Quarta-feira,Dezembro,Não,4,2,22,Noite,2026120922
2026-12-10,2026,12,10,5,Quinta-feira,Dezembro,Não,4,2,23,Noite,2026121023
2026-12-11,2026,12,11,6,Sexta-feira,Dezembro,Não,4,2,21,Noite,2026121121
2026-12-12,2026,12,12,7,Sábado,Dezembro,Sim,4,2,22,Noite,2026121222
2026-12-13,2026,12,13,1,Domingo,Dezembro,Sim,4,2,23,Noite,2026121323
2026-12-14,2026,12,14,2,Segunda-feira,Dezembro,Não,4,2,21,Noite,2026121421
2026-12-15,2026,12,15,3,Terça-feira,Dezembro,Não,4,2,22,Noite,2026121522
2026-12-16,2026,12,16,4,Quarta-feira,Dezembro,Não,4,2,23,Noite,2026121623
2026-12-17,2026,12,17,5,Quinta-feira,Dezembro,Não,4,2,21,Noite,2026121721
2026-12-18,2026,12,18,6,Sexta-feira,Dezembro,Não,4,2,22,Noite,2026121822
2026-12-19,2026,12,19,7,Sábado,Dezembro,Sim,4,2,23,Noite,2026121923
2026-12-20,2026,12,20,1,Domingo,Dezembro,Sim,4,2,21,Noite,2026122021
2026-12-21,2026,12,21,2,Segunda-feira,Dezembro,Não,4,2,22,Noite,2026122122
2026-12-22,2026,12,22,3,Terça-feira,Dezembro,Não,4,2,23,Noite,2026122223
2026-12-23,2026,12,23,4,Quarta-feira,Dezembro,Não,4,2,21,Noite,2026122321
2026-12-24,2026,12,24,5,Quinta-feira,Dezembro,Não,4,2,22,Noite,2026122422
2026-12-25,2026,12,25,6,Sexta-feira,Dezembro,Não,4,2,23,Noite,2026122523
2026-12-26,2026,12,26,7,Sábado,Dezembro,Sim,4,2,21,Noite,2026122621
2026-12-27,2026,12,27,1,Domingo,Dezembro,Sim,4,2,22,Noite,2026122722
2026-12-28,2026,12,28,2,Segunda-feira,Dezembro,Não,4,2,23,Noite,2026122823
2026-12-29,2026,12,29,3,Terça-feira,Dezembro,Não,4,2,21,Noite,2026122921
2026-12-30,2026,12,30,4,Quarta-feira,Dezembro,Não,4,2,22,Noite,2026123022
2026-12-31,2026,12,31,5,Quinta-feira,Dezembro,Não,4,2,23,Noite,2026123123
2024-01-01,2024,1,1,2,Segunda-feira,Janeiro,Não,1,1,12,Tarde,2024010112
2024-01-02,2024,1,2,3,Terça-feira,Janeiro,Não,1,1,13,Tarde,2024010213
2024-01-03,2024,1,3,4,Quarta-feira,Janeiro,Não,1,1,14,Tarde,2024010314
2024-01-04,2024,1,4,5,Quinta-feira,Janeiro,Não,1,1,12,Tarde,2024010412
2024-01-05,2024,1,5,6,Sexta-feira,Janeiro,Não,1,1,13,Tarde,2024010513
2024-01-06,2024,1,6,7,Sábado,Janeiro,Sim,1,1,14,Tarde,2024010614
2024-01-07,2024,1,7,1,Domingo,Janeiro,Sim,1,1,12,Tarde,2024010712
2024-01-08,2024,1,8,2,Segunda-feira,Janeiro,Não,1,1,13,Tarde,2024010813
2024-01-09,2024,1,9,3,Terça-feira,Janeiro,Não,1,1,14,Tarde,2024010914
2024-01-10,2024,1,10,4,Quarta-feira,Janeiro,Não,1,1,12,Tarde,2024011012
2024-01-11,2024,1,11,5,Quinta-feira,Janeiro,Não,1,1,13,Tarde,2024011113
2024-01-12,2024,1,12,6,Sexta-feira,Janeiro,Não,1,1,14,Tarde,2024011214
2024-01-13,2024,1,13,7,Sábado,Janeiro,Sim,1,1,12,Tarde,2024011312
2024-01-14,2024,1,14,1,Domingo,Janeiro,Sim,1,1,13,Tarde,2024011413
2024-01-15,2024,1,15,2,Segunda-feira,Janeiro,Não,1,1,14,Tarde,2024011514
2024-01-16,2024,1,16,3,Terça-feira,Janeiro,Não,1,1,12,Tarde,2024011612
2024-01-17,2024,1,17,4,Quarta-feira,Janeiro,Não,1,1,13,Tarde,2024011713
2024-01-18,2024,1,18,5,Quinta-feira,Janeiro,Não,1,1,14,Tarde,2024011814
2024-01-19,2024,1,19,6,Sexta-feira,Janeiro,Não,1,1,12,Tarde,2024011912
2024-01-20,2024,1,20,7,Sábado,Janeiro,Sim,1,1,13,Tarde,2024012013
2024-01-21,2024,1,21,1,Domingo,Janeiro,Sim,1,1,14,Tarde,2024012114
2024-01-22,2024,1,22,2,Segunda-feira,Janeiro,Não,1,1,12,Tarde,2024012212
2024-01-23,2024,1,23,3,Terça-feira,Janeiro,Não,1,1,13,Tarde,2024012313
2024-01-24,2024,1,24,4,Quarta-feira,Janeiro,Não,1,1,14,Tarde,2024012414
